QueryProject,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
JSON,"(0.09139724657838656, 'DeleteAll')","(0.15844677529113033, 'Update')","(0.15847217238010786, 'Delete')","(0.15854699199395222, 'Create')","(0.16056896477192906, 'UserFilter')","(0.17046003636784646, 'ImportAnnotations')","(0.23087830693137307, 'Neo4J')","(0.23866234911377288, 'AnnotatedPDF')","(0.27019268582924594, 'Canvas')","(0.2764828016213039, 'Springer')","(0.2870890241687369, 'Hosting')","(0.2963059066445465, 'URN')","(0.29726348474220754, 'LastAnnotation')","(0.3024567741385921, 'PreviousAssignments')","(0.319267815558055, 'TXT')","(0.3377363108346203, 'Dropbox')","(0.34153591056648874, 'DOI')","(0.34373808440173936, 'TextSummary')","(0.3591921402462459, 'ScienceDirect')","(0.37804611912659036, 'AnnotationList')","(0.40504860680487226, 'PDF')","(0.45987342904643613, 'Remote')","(0.4624121423065255, 'MoodleReport')","(0.49231855460856844, 'Replying')","(0.5046080133248798, 'Categorize')","(0.5110893707148099, 'SuggestedLiterature')","(0.5123942260154962, 'Autocomplete')","(0.5217654234895972, 'ImportCodebook')","(0.5537159973500587, 'SidebarNavigation')","(0.5545527606866845, 'BuiltIn')","(0.5660253234272832, 'ACM')","(0.5660253234272832, 'URL')","(0.5733783744442267, 'Hypothesis')","(0.5772788010134021, 'Selector')","(0.5792138115314774, 'Manual')","(0.6052709861513174, 'CodebookDelete')","(0.608708189010833, 'ApplicationBased')","(0.630252176327081, 'MoodleResource')","(0.6329207308227756, 'Alphabetical')","(0.6329207308227756, 'MoodleResourceBased')","(0.6329207308227756, 'Number')","(0.6393919727157544, 'WebAnnotationClient')","(0.6446882075209406, 'ExportCodebook')","(0.6506280161673794, 'Date')","(0.6530233832038974, 'HTML')","(0.6628672957736882, 'Export')","(0.6689560050669878, 'Assessing')","(0.671300967291975, 'SentimentAnalysis')","(0.6714736507936374, 'MoodleComment')","(0.6778801939067626, 'Commenting')","(0.6802126013678653, 'MoodleConsumer')","(0.683541899050754, 'Classifying')","(0.6843917352300187, 'Codebook')","(0.6847181376904331, 'GoogleSheetProvider')","(0.6854747991016148, 'BrowserStorage')","(0.6859487180776951, 'Hierarchy')","(0.6872667511891336, 'MoodleProvider')","(0.6874572813521308, 'GoogleSheetConsumer')","(0.6878049438565503, 'RenameCodebook')","(0.6878874971560007, 'Multivalued')","(0.6891618223669782, 'AnnotationServer')","(0.6903540226009477, 'CodebookUpdate')","(1, 'JSON')"
ApplicationBased,"(0.06521085913267743, 'BuiltIn')","(0.13037402126024933, 'Manual')","(0.14539380725195464, 'ImportCodebook')","(0.18014078113959808, 'CodebookDelete')","(0.2001880703519733, 'RenameCodebook')","(0.22477640479070338, 'ExportCodebook')","(0.25749561588482617, 'Codebook')","(0.3239691895846146, 'WebAnnotationClient')","(0.33380388166862307, 'AnnotationServer')","(0.3499080783204626, 'Hypothesis')","(0.3547237213252521, 'Remote')","(0.42247818561498274, 'DeleteAll')","(0.4253479694801675, 'GoogleSheetProvider')","(0.4275094738092181, 'Neo4J')","(0.4646078237023604, 'MoodleResource')","(0.493648237532494, 'ScienceDirect')","(0.5239883388787427, 'MoodleProvider')","(0.5338265112546183, 'SentimentAnalysis')","(0.5386917741941989, 'ACM')","(0.5386917741941989, 'URL')","(0.5408201721751567, 'DOI')","(0.5456214455088442, 'PreviousAssignments')","(0.55832262462173, 'Replying')","(0.5592448566434365, 'PDF')","(0.561217488097308, 'Autocomplete')","(0.5720836340720472, 'BrowserStorage')","(0.5732602432603477, 'TextSummary')","(0.5734824135889822, 'Selector')","(0.5938388336265927, 'URN')","(0.6018059588127674, 'HTML')","(0.6019733162016732, 'Update')","(0.6019951951768823, 'Delete')","(0.602059154086289, 'Create')","(0.6035700882789838, 'UserFilter')","(0.608708189010833, 'JSON')","(0.6167611838925553, 'MoodleResourceBased')","(0.6174423130207976, 'Hosting')","(0.617553326037459, 'ImportAnnotations')","(0.6213742947808576, 'Assessing')","(0.6274247746466795, 'Categorize')","(0.6309465427927403, 'MoodleReport')","(0.6316816833401275, 'SuggestedLiterature')","(0.6325450751579491, 'Commenting')","(0.6335913306814087, 'Alphabetical')","(0.6335913306814087, 'Number')","(0.6452633441593167, 'AnnotatedPDF')","(0.6499513642236114, 'SidebarNavigation')","(0.6569660441691197, 'Date')","(0.6597655072962513, 'MoodleComment')","(0.6658058056589571, 'MoodleConsumer')","(0.6703277512430681, 'Dropbox')","(0.6712534944698951, 'Export')","(0.677273134825248, 'Canvas')","(0.6774425450859592, 'Hierarchy')","(0.6775837656027474, 'TXT')","(0.6788014370036834, 'LastAnnotation')","(0.6812814341745833, 'AnnotationList')","(0.6876728318886884, 'Springer')","(0.6896450859052292, 'Classifying')","(0.6906752800148024, 'GoogleSheetConsumer')","(0.6909029703265435, 'Multivalued')","(0.6922334587337644, 'CodebookUpdate')","(1, 'ApplicationBased')"
URL,"(0.3402095453454276, 'MoodleResourceBased')","(0.3402095453454286, 'Alphabetical')","(0.3402095453454286, 'Number')","(0.3811551603693398, 'WebAnnotationClient')","(0.4412610873114702, 'PDF')","(0.4529269368547665, 'Date')","(0.46807880401308466, 'HTML')","(0.5135852699555787, 'TXT')","(0.516120808609048, 'Autocomplete')","(0.5178382960661735, 'BuiltIn')","(0.5184003075080992, 'Selector')","(0.5207320319201794, 'ImportCodebook')","(0.5261905257822156, 'Categorize')","(0.5280800118219303, 'Export')","(0.529417087302815, 'Neo4J')","(0.5306126535270316, 'MoodleReport')","(0.5345583377546501, 'Replying')","(0.5347910983873481, 'SuggestedLiterature')","(0.5386917741941989, 'ApplicationBased')","(0.5391595808179926, 'URN')","(0.5400310003543956, 'Remote')","(0.5424017615424657, 'LastAnnotation')","(0.5430889317501624, 'Assessing')","(0.5473900572715202, 'GoogleSheetProvider')","(0.5474359034926564, 'MoodleResource')","(0.5501332598445434, 'AnnotationList')","(0.551555527807144, 'DeleteAll')","(0.5518100365394785, 'PreviousAssignments')","(0.5538460924699584, 'Hypothesis')","(0.5541523156437937, 'TextSummary')","(0.5552112433187948, 'Hierarchy')","(0.5556726410809647, 'MoodleComment')","(0.5568011085912794, 'Dropbox')","(0.5586253412653843, 'AnnotatedPDF')","(0.5589312098009868, 'DOI')","(0.5593369434995243, 'ScienceDirect')","(0.5602874676102061, 'Codebook')","(0.5607159913052367, 'SentimentAnalysis')","(0.5610648943070617, 'SidebarNavigation')","(0.561246633815806, 'Canvas')","(0.564343428570107, 'ImportAnnotations')","(0.5660253234272832, 'JSON')","(0.5668179854856616, 'Classifying')","(0.5835413666743419, 'Manual')","(0.5849021119541729, 'Commenting')","(0.5878811484637199, 'MoodleProvider')","(0.5914472146742262, 'MoodleConsumer')","(0.5941672638664988, 'ExportCodebook')","(0.6067309679958409, 'BrowserStorage')","(0.6125615091721238, 'Hosting')","(0.6170938882668335, 'CodebookDelete')","(0.6196894974857348, 'Springer')","(0.6215864881446987, 'Update')","(0.6217302272669485, 'Delete')","(0.6221496923671364, 'Create')","(0.6316370698550038, 'UserFilter')","(0.6353305571256438, 'GoogleSheetConsumer')","(0.6361920366877564, 'RenameCodebook')","(0.6363934819369126, 'Multivalued')","(0.6393468850718698, 'AnnotationServer')","(0.6418233218369813, 'CodebookUpdate')","(1, 'ACM')","(1, 'URL')"
URN,"(0.04919006223386663, 'TextSummary')","(0.05112069638565489, 'Canvas')","(0.05720684607569747, 'Springer')","(0.07473746342740983, 'Hosting')","(0.10007577178129395, 'LastAnnotation')","(0.14005372775302244, 'TXT')","(0.15664587935593532, 'Dropbox')","(0.16342118894137408, 'PDF')","(0.17314395021618575, 'PreviousAssignments')","(0.1752737760847117, 'DOI')","(0.20582868394708487, 'ScienceDirect')","(0.24086358467485258, 'AnnotationList')","(0.24134655127487034, 'AnnotatedPDF')","(0.2963059066445465, 'JSON')","(0.3265044609131805, 'Neo4J')","(0.3855690814553327, 'Categorize')","(0.3936619099814103, 'SuggestedLiterature')","(0.43308815408798457, 'DeleteAll')","(0.4819248728264451, 'SentimentAnalysis')","(0.48490633157929586, 'ImportAnnotations')","(0.5207312549112288, 'Hypothesis')","(0.5311180496217629, 'Manual')","(0.5391595808179926, 'ACM')","(0.5391595808179926, 'URL')","(0.5615292826798359, 'MoodleReport')","(0.5820004989036496, 'HTML')","(0.5930014456585435, 'BuiltIn')","(0.5938388336265927, 'ApplicationBased')","(0.5965020255515598, 'Assessing')","(0.6128479306244848, 'ImportCodebook')","(0.6134994587942242, 'Commenting')","(0.615555376303913, 'MoodleResourceBased')","(0.6155553763039133, 'Alphabetical')","(0.6155553763039133, 'Number')","(0.6235743795231752, 'WebAnnotationClient')","(0.6378511393848573, 'Date')","(0.6494218389602224, 'Replying')","(0.6539161699257714, 'Export')","(0.6554196014869604, 'Selector')","(0.6652410913486023, 'MoodleComment')","(0.665897948450459, 'GoogleSheetProvider')","(0.6668931477198328, 'Codebook')","(0.6683636298140185, 'Hierarchy')","(0.6699451050552989, 'Remote')","(0.6730820900020553, 'Autocomplete')","(0.6731038253800629, 'MoodleResource')","(0.6767314593175482, 'MoodleConsumer')","(0.6801927121930882, 'Update')","(0.6802480301175204, 'Delete')","(0.6803366226855538, 'MoodleProvider')","(0.6804100152945813, 'Create')","(0.680544836567019, 'Classifying')","(0.6806770585303525, 'SidebarNavigation')","(0.6833070313165543, 'BrowserStorage')","(0.6839837557597892, 'ExportCodebook')","(0.6843319970848251, 'UserFilter')","(0.685259252210491, 'CodebookDelete')","(0.6860301620567644, 'GoogleSheetConsumer')","(0.6864448491384407, 'RenameCodebook')","(0.6865429768653736, 'Multivalued')","(0.6880399573280578, 'AnnotationServer')","(0.689405980040505, 'CodebookUpdate')","(1, 'URN')"
TXT,"(0.02420465262221279, 'LastAnnotation')","(0.062400178880318326, 'AnnotationList')","(0.09841675342019436, 'Canvas')","(0.10861623051452862, 'Springer')","(0.12345993918381132, 'Dropbox')","(0.12476273863871033, 'Hosting')","(0.14005372775302244, 'URN')","(0.14290964644110737, 'DOI')","(0.1481042161150541, 'PDF')","(0.17505564384147793, 'ScienceDirect')","(0.18782100249861017, 'SuggestedLiterature')","(0.21098300958612182, 'Categorize')","(0.21373652557672518, 'Neo4J')","(0.21531240664788065, 'TextSummary')","(0.2186181505671875, 'PreviousAssignments')","(0.2706548291175619, 'AnnotatedPDF')","(0.319267815558055, 'JSON')","(0.400802657637097, 'Assessing')","(0.40994220697645656, 'Commenting')","(0.4260526478701834, 'Hypothesis')","(0.4428844879343265, 'Selector')","(0.4515273427294496, 'Replying')","(0.4931917825244304, 'ImportAnnotations')","(0.498129157037462, 'DeleteAll')","(0.5019316822845871, 'Autocomplete')","(0.5061042454762242, 'MoodleReport')","(0.5095002944205619, 'Classifying')","(0.5135852699555787, 'ACM')","(0.5135852699555787, 'URL')","(0.5433657667905488, 'SidebarNavigation')","(0.5530436703014454, 'Manual')","(0.5684733254063074, 'GoogleSheetConsumer')","(0.5733190653444304, 'GoogleSheetProvider')","(0.6024278320761587, 'MoodleResourceBased')","(0.6024278320761596, 'Alphabetical')","(0.6024278320761596, 'Number')","(0.6118446550012988, 'WebAnnotationClient')","(0.6241305579281673, 'MoodleConsumer')","(0.6286747395273402, 'Date')","(0.6303505876419051, 'Hierarchy')","(0.6323446328552006, 'HTML')","(0.6476977993103541, 'Export')","(0.6532519196883981, 'ImportCodebook')","(0.6607152104139326, 'SentimentAnalysis')","(0.6609060742644968, 'MoodleComment')","(0.6661255557180789, 'Remote')","(0.6749556456987393, 'MoodleResource')","(0.6765500909980158, 'BuiltIn')","(0.6775837656027474, 'ApplicationBased')","(0.6784231224304478, 'Update')","(0.6784858210743954, 'Delete')","(0.6786693341554895, 'Create')","(0.6789080441601627, 'Codebook')","(0.6816305539092822, 'BrowserStorage')","(0.6821405867241259, 'ExportCodebook')","(0.6827895412270452, 'MoodleProvider')","(0.683070211872921, 'UserFilter')","(0.68383219895694, 'CodebookDelete')","(0.685402004981424, 'RenameCodebook')","(0.6855095224010286, 'Multivalued')","(0.6871400033436316, 'AnnotationServer')","(0.6886092739150478, 'CodebookUpdate')","(1, 'TXT')"
Autocomplete,"(0.17271116695065597, 'Classifying')","(0.24439591399336066, 'Date')","(0.24569168817388348, 'Export')","(0.24993487006824108, 'Alphabetical')","(0.24993487006824108, 'Number')","(0.2516300280080733, 'ImportAnnotations')","(0.2770567446091549, 'Replying')","(0.3071896335254075, 'Codebook')","(0.3208969568364687, 'Hierarchy')","(0.3295915957574568, 'Selector')","(0.33603607788101253, 'Assessing')","(0.3391012397170671, 'Commenting')","(0.3534705529715332, 'Neo4J')","(0.36303971202849655, 'Categorize')","(0.3757979951638801, 'SuggestedLiterature')","(0.3806586224220508, 'ImportCodebook')","(0.3978060555842439, 'BuiltIn')","(0.4117010400476637, 'AnnotationList')","(0.4221344760574599, 'MoodleReport')","(0.449068305596131, 'SidebarNavigation')","(0.4517468665490496, 'MoodleProvider')","(0.45785985238010773, 'MoodleResource')","(0.4629493719509332, 'PDF')","(0.48292809663901565, 'MoodleResourceBased')","(0.4843227300021019, 'ExportCodebook')","(0.48847721748122336, 'Update')","(0.4885111891506416, 'Delete')","(0.48861077775382505, 'Create')","(0.4910872560563788, 'UserFilter')","(0.4934315994266316, 'Hypothesis')","(0.4951039330399769, 'Remote')","(0.5019316822845871, 'TXT')","(0.5084556259873514, 'DeleteAll')","(0.5123942260154962, 'JSON')","(0.516120808609048, 'ACM')","(0.516120808609048, 'URL')","(0.5203311997339768, 'GoogleSheetProvider')","(0.5207009358574235, 'MoodleComment')","(0.5281446821739034, 'LastAnnotation')","(0.5283600334909697, 'MoodleConsumer')","(0.548724337516344, 'WebAnnotationClient')","(0.5518617804822669, 'PreviousAssignments')","(0.561217488097308, 'ApplicationBased')","(0.5976526330662865, 'AnnotationServer')","(0.6057895033586562, 'AnnotatedPDF')","(0.6199660347309275, 'ScienceDirect')","(0.6297135958612476, 'DOI')","(0.6391898911272775, 'CodebookDelete')","(0.6416141790926555, 'BrowserStorage')","(0.6494035981494088, 'HTML')","(0.6508999833314697, 'Manual')","(0.6547135299225637, 'Hosting')","(0.6696251565682501, 'Canvas')","(0.6728410037347341, 'SentimentAnalysis')","(0.6730820900020553, 'URN')","(0.6750490686998517, 'TextSummary')","(0.6780714230434823, 'Dropbox')","(0.6835963965093557, 'Springer')","(0.6885023224636058, 'GoogleSheetConsumer')","(0.6888199887484643, 'RenameCodebook')","(0.6888954254228197, 'Multivalued')","(0.691161365997531, 'CodebookUpdate')","(1, 'Autocomplete')"
GoogleSheetProvider,"(0.12315747056058246, 'GoogleSheetConsumer')","(0.3337505824020848, 'ScienceDirect')","(0.34166441147604854, 'DOI')","(0.3719407108831633, 'Dropbox')","(0.39306055468369205, 'Hypothesis')","(0.40425780157928276, 'Codebook')","(0.4054629450272145, 'BuiltIn')","(0.4169437578215698, 'ImportCodebook')","(0.41736101725052877, 'WebAnnotationClient')","(0.4253479694801675, 'ApplicationBased')","(0.4365579815450605, 'AnnotationServer')","(0.4817741726303686, 'Remote')","(0.5069678724255021, 'MoodleConsumer')","(0.51870203878358, 'Manual')","(0.5203311997339768, 'Autocomplete')","(0.5210228542031465, 'MoodleProvider')","(0.5289574908932954, 'MoodleResource')","(0.5293434055130694, 'Neo4J')","(0.5349897368060357, 'ExportCodebook')","(0.5390350128408234, 'Alphabetical')","(0.5390350128408234, 'Number')","(0.5473900572715202, 'ACM')","(0.5473900572715202, 'URL')","(0.5534041217630817, 'Date')","(0.5629262630416656, 'Export')","(0.5733190653444304, 'TXT')","(0.5865193013367593, 'SuggestedLiterature')","(0.5927853249389224, 'Hierarchy')","(0.5953179062401938, 'BrowserStorage')","(0.5953986200779198, 'RenameCodebook')","(0.5965102177076262, 'CodebookDelete')","(0.5984715717185769, 'Classifying')","(0.6017747949014431, 'ImportAnnotations')","(0.6041881796476656, 'MoodleResourceBased')","(0.6230258984692087, 'PreviousAssignments')","(0.6296555268908515, 'Hosting')","(0.6301429876075528, 'DeleteAll')","(0.6430757059415146, 'MoodleComment')","(0.6453953419190682, 'Replying')","(0.6554623507113746, 'PDF')","(0.6557395677414064, 'MoodleReport')","(0.6562197658976816, 'SentimentAnalysis')","(0.6616172743388082, 'HTML')","(0.6620885320665313, 'TextSummary')","(0.6628857715605249, 'Selector')","(0.6653470460041894, 'Assessing')","(0.665897948450459, 'URN')","(0.6724101086921158, 'Commenting')","(0.6730551388668835, 'Categorize')","(0.678200683994892, 'Canvas')","(0.6796775143527001, 'LastAnnotation')","(0.6820500996276582, 'AnnotationList')","(0.6847181376904331, 'JSON')","(0.6876587113227238, 'AnnotatedPDF')","(0.6881090102133336, 'Springer')","(0.6884355442450425, 'Update')","(0.6884603614320424, 'Delete')","(0.688532850254244, 'Create')","(0.6902140298180536, 'UserFilter')","(0.6904546033854517, 'SidebarNavigation')","(0.6911189482021955, 'Multivalued')","(0.6923299191614811, 'CodebookUpdate')","(1, 'GoogleSheetProvider')"
PreviousAssignments,"(0.14411547121225887, 'Canvas')","(0.1452019387382733, 'Springer')","(0.15896597745078056, 'Hosting')","(0.17314395021618575, 'URN')","(0.1846456069470492, 'LastAnnotation')","(0.2186181505671875, 'TXT')","(0.23317385456557566, 'Dropbox')","(0.2444058707065125, 'DOI')","(0.2510476331290332, 'TextSummary')","(0.26958804150655513, 'ScienceDirect')","(0.2727420370361506, 'AnnotatedPDF')","(0.3008265653790125, 'AnnotationList')","(0.3024567741385921, 'JSON')","(0.312448340109051, 'MoodleReport')","(0.32948974216938687, 'PDF')","(0.34063589818174644, 'Neo4J')","(0.34335151201833436, 'MoodleResource')","(0.3491914056066694, 'MoodleResourceBased')","(0.3622150733851526, 'MoodleComment')","(0.3670103498720282, 'MoodleConsumer')","(0.3785430114745508, 'MoodleProvider')","(0.41567712617200936, 'DeleteAll')","(0.45303101116095124, 'Manual')","(0.4634655055121907, 'Categorize')","(0.46615746565701977, 'ImportAnnotations')","(0.4682993576891726, 'SuggestedLiterature')","(0.5456214455088442, 'ApplicationBased')","(0.5466674809281213, 'Hypothesis')","(0.5518100365394785, 'ACM')","(0.5518100365394785, 'URL')","(0.5518617804822669, 'Autocomplete')","(0.5555967817022351, 'CodebookDelete')","(0.5615709562628951, 'BuiltIn')","(0.5621372470888251, 'ImportCodebook')","(0.5669731729987791, 'ExportCodebook')","(0.5745725506828238, 'RenameCodebook')","(0.6008437517596676, 'Codebook')","(0.6230258984692087, 'GoogleSheetProvider')","(0.6231856459685278, 'Selector')","(0.6344518514235588, 'HTML')","(0.6349101107641859, 'Alphabetical')","(0.6349101107641859, 'Number')","(0.6365378157920611, 'Update')","(0.6365662628337085, 'Delete')","(0.6366495999372896, 'Create')","(0.6387027346740446, 'UserFilter')","(0.641426795098285, 'Replying')","(0.6427048503807749, 'WebAnnotationClient')","(0.6487590619513326, 'Remote')","(0.6558030105144981, 'Date')","(0.6622618934534569, 'SidebarNavigation')","(0.6689702979260033, 'Export')","(0.6753549170110802, 'Assessing')","(0.6773777294143761, 'SentimentAnalysis')","(0.68289074597439, 'Commenting')","(0.6876828307775144, 'Classifying')","(0.6885261863176515, 'BrowserStorage')","(0.68950382525435, 'GoogleSheetConsumer')","(0.6898151439019441, 'Multivalued')","(0.6900960917151823, 'Hierarchy')","(0.6907518246463851, 'AnnotationServer')","(0.6916611072376045, 'CodebookUpdate')","(1, 'PreviousAssignments')"
Codebook,"(0.13143197765569403, 'BuiltIn')","(0.16158302346107697, 'ImportCodebook')","(0.18784469586803276, 'ExportCodebook')","(0.20063977505120784, 'Export')","(0.20636758872972422, 'Date')","(0.22354624398505607, 'Alphabetical')","(0.22354624398505607, 'Number')","(0.25749561588482617, 'ApplicationBased')","(0.3039424179183404, 'Manual')","(0.3071896335254075, 'Autocomplete')","(0.3457200452389875, 'Hierarchy')","(0.35228880084020814, 'Classifying')","(0.3548743272195897, 'RenameCodebook')","(0.36062158147264245, 'CodebookDelete')","(0.3767014171784988, 'ImportAnnotations')","(0.40425780157928276, 'GoogleSheetProvider')","(0.43073208500284965, 'WebAnnotationClient')","(0.44560707408792133, 'AnnotationServer')","(0.4506096733290351, 'Hypothesis')","(0.48825542389024223, 'Remote')","(0.533454775575561, 'Neo4J')","(0.5401935028316605, 'MoodleProvider')","(0.5425661433343905, 'MoodleResource')","(0.543186310634331, 'ScienceDirect')","(0.5602874676102061, 'ACM')","(0.5602874676102061, 'URL')","(0.5746574468656064, 'DOI')","(0.579901881130954, 'DeleteAll')","(0.5971193350151405, 'BrowserStorage')","(0.6008437517596676, 'PreviousAssignments')","(0.6212439766192426, 'Selector')","(0.6230720234173834, 'Replying')","(0.6232097224098982, 'HTML')","(0.63037820045616, 'Hosting')","(0.642568685222049, 'MoodleResourceBased')","(0.6471479741366333, 'PDF')","(0.6646521266782636, 'Categorize')","(0.6668931477198328, 'URN')","(0.667690105892047, 'SuggestedLiterature')","(0.6731621428099392, 'Dropbox')","(0.6787747600749263, 'Canvas')","(0.6789080441601627, 'TXT')","(0.6793688956093733, 'Assessing')","(0.6799748432796544, 'LastAnnotation')","(0.6810472359497677, 'SentimentAnalysis')","(0.6812555709099657, 'MoodleComment')","(0.6820320428127862, 'AnnotationList')","(0.6825478040732249, 'TextSummary')","(0.6843917352300187, 'JSON')","(0.6855186043709439, 'Commenting')","(0.6869196972691785, 'MoodleConsumer')","(0.6869928412394789, 'AnnotatedPDF')","(0.6876096959170239, 'Springer')","(0.6879229350181087, 'Update')","(0.6879468757357686, 'Delete')","(0.6880169184476272, 'Create')","(0.688702109424338, 'MoodleReport')","(0.6896841536468807, 'SidebarNavigation')","(0.6897013980495993, 'UserFilter')","(0.6904444368125586, 'GoogleSheetConsumer')","(0.6906744664752098, 'Multivalued')","(0.6920713796047466, 'CodebookUpdate')","(1, 'Codebook')"
PDF,"(0.11260841963832774, 'Categorize')","(0.12219734386528648, 'AnnotationList')","(0.12720676958484547, 'SuggestedLiterature')","(0.1481042161150541, 'TXT')","(0.1534842986268069, 'LastAnnotation')","(0.16342118894137408, 'URN')","(0.18059074741480546, 'TextSummary')","(0.2587850065866229, 'Assessing')","(0.2626918638341579, 'Canvas')","(0.2696947637183926, 'Neo4J')","(0.2780726175578246, 'Commenting')","(0.2835958545151711, 'Springer')","(0.2951218121873138, 'Hosting')","(0.30968780510825245, 'Dropbox')","(0.32948974216938687, 'PreviousAssignments')","(0.33516076474004947, 'Replying')","(0.3402584112223076, 'DOI')","(0.3485461342533982, 'Selector')","(0.3576769015591529, 'ScienceDirect')","(0.37674173659483134, 'AnnotatedPDF')","(0.40504860680487226, 'JSON')","(0.4215318983167961, 'HTML')","(0.42650785008549996, 'Hypothesis')","(0.4282816299983738, 'SentimentAnalysis')","(0.4412610873114702, 'ACM')","(0.4412610873114702, 'URL')","(0.4629493719509332, 'Autocomplete')","(0.4656880570670269, 'DeleteAll')","(0.473625121499789, 'Classifying')","(0.5134799319884855, 'MoodleReport')","(0.515826277413213, 'SidebarNavigation')","(0.5269850416209496, 'ImportAnnotations')","(0.556159906698909, 'Manual')","(0.5592448566434365, 'ApplicationBased')","(0.5617650357568005, 'BuiltIn')","(0.5671183630807051, 'MoodleResourceBased')","(0.5671183630807055, 'Alphabetical')","(0.5671183630807055, 'Number')","(0.5807283656781292, 'WebAnnotationClient')","(0.5935963399533208, 'ImportCodebook')","(0.6043831890378267, 'Hierarchy')","(0.6050948155173007, 'Date')","(0.6324579496018929, 'Export')","(0.6471479741366333, 'Codebook')","(0.6505540990050257, 'MoodleComment')","(0.6554623507113746, 'GoogleSheetProvider')","(0.6568701482809876, 'Remote')","(0.6602347053511742, 'MoodleResource')","(0.6682603731515677, 'MoodleConsumer')","(0.6712328271172864, 'MoodleProvider')","(0.67424740371655, 'Update')","(0.6743264417078483, 'Delete')","(0.6745575690364054, 'Create')","(0.677444536523404, 'BrowserStorage')","(0.6774479167124603, 'ExportCodebook')","(0.6800004868402787, 'UserFilter')","(0.6802294839088809, 'CodebookDelete')","(0.6822568741092935, 'GoogleSheetConsumer')","(0.6827975425921338, 'RenameCodebook')","(0.6829248547343245, 'Multivalued')","(0.6848353467061727, 'AnnotationServer')","(0.6865193379005543, 'CodebookUpdate')","(1, 'PDF')"
Number,"(0.012706524968540255, 'Date')","(0.03450748844771884, 'Export')","(0.22354624398505607, 'Codebook')","(0.2457160319976534, 'Hierarchy')","(0.24993487006824108, 'Autocomplete')","(0.2590982608797161, 'Classifying')","(0.2876116635619351, 'ImportAnnotations')","(0.3402095453454286, 'ACM')","(0.3402095453454286, 'URL')","(0.402563193512874, 'ImportCodebook')","(0.43965687357631933, 'BuiltIn')","(0.4466699133571243, 'ExportCodebook')","(0.49668893817765436, 'MoodleResourceBased')","(0.517069183597898, 'WebAnnotationClient')","(0.5390350128408234, 'GoogleSheetProvider')","(0.5631054948315789, 'HTML')","(0.5671183630807055, 'PDF')","(0.6024278320761596, 'TXT')","(0.6131353749972053, 'Categorize')","(0.6132871565530356, 'Assessing')","(0.6146697083919124, 'LastAnnotation')","(0.6155553763039133, 'URN')","(0.6175274916074355, 'MoodleProvider')","(0.6185090807406254, 'Canvas')","(0.6215121546875828, 'MoodleComment')","(0.6217099112637525, 'Selector')","(0.6222054591211623, 'AnnotationList')","(0.6223694572628682, 'SentimentAnalysis')","(0.6240336851716723, 'Remote')","(0.6246595985193466, 'TextSummary')","(0.6255198362327381, 'SuggestedLiterature')","(0.6264793227077223, 'Neo4J')","(0.6288327290236293, 'MoodleReport')","(0.6291159258284973, 'Dropbox')","(0.6305471690286377, 'Replying')","(0.6329207308227756, 'JSON')","(0.6331346485815192, 'MoodleResource')","(0.6335913306814087, 'ApplicationBased')","(0.6349101107641859, 'PreviousAssignments')","(0.635540472238157, 'DeleteAll')","(0.6361414536276381, 'AnnotatedPDF')","(0.636197645697729, 'DOI')","(0.6374624296213023, 'ScienceDirect')","(0.6388266687215882, 'Hypothesis')","(0.64103524063304, 'Commenting')","(0.6417582588442665, 'SidebarNavigation')","(0.6467764113370438, 'MoodleConsumer')","(0.6514905990559772, 'Manual')","(0.6584651734850937, 'Springer')","(0.6587924189539602, 'BrowserStorage')","(0.659868942664402, 'Update')","(0.6599756856990069, 'Delete')","(0.660287496960676, 'Create')","(0.6603241770673725, 'Hosting')","(0.6635279538734278, 'CodebookDelete')","(0.6674766988812921, 'UserFilter')","(0.6703599313661989, 'GoogleSheetConsumer')","(0.6710409932461712, 'RenameCodebook')","(0.6712007714785375, 'Multivalued')","(0.6735689549562431, 'AnnotationServer')","(0.6756019161756766, 'CodebookUpdate')","(1, 'Alphabetical')","(1, 'Number')"
