QueryProject,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
JSON,"(0.09510258262153566, 'DeleteAll')","(0.18837741893436746, 'Delete')","(0.18837741893436746, 'Update')","(0.18840939343911361, 'Create')","(0.19122071447188055, 'UserFilter')","(0.21827932235824102, 'ImportAnnotations')","(0.23380065987261597, 'AnnotationList')","(0.23406200934034327, 'Canvas')","(0.23406200934034327, 'LastAnnotation')","(0.24023426333990322, 'ACM')","(0.24029024280064215, 'Springer')","(0.2714320569390176, 'Hosting')","(0.2870118579142983, 'Neo4J')","(0.29579194115068086, 'URN')","(0.31816172108236096, 'TextSummary')","(0.332504172292397, 'TXT')","(0.3656339511765514, 'PDF')","(0.36726840891291246, 'AnnotatedPDF')","(0.43782961918008934, 'Remote')","(0.4773184340012877, 'Categorize')","(0.4801438000872747, 'Replying')","(0.4953002186414952, 'SidebarNavigation')","(0.5196069500407, 'SuggestedLiterature')","(0.5362272960692378, 'Autocomplete')","(0.5641721887883064, 'Selector')","(0.5650268022898391, 'URL')","(0.5737159718628925, 'ImportCodebook')","(0.5771933034692868, 'Manual')","(0.5825281019580224, 'Multivalued')","(0.6043647733730506, 'BuiltIn')","(0.6155948269232447, 'CodebookDelete')","(0.6226184493929108, 'WebAnnotationClient')","(0.6323885936766143, 'Alphabetical')","(0.6323885936766143, 'Number')","(0.6362833008604805, 'Hierarchy')","(0.6366823841966143, 'ExportCodebook')","(0.6389100497376818, 'MoodleResourceBased')","(0.6502386598205305, 'Date')","(0.660527513438228, 'Export')","(0.6634829951420163, 'HTML')","(0.6681141871650026, 'Assessing')","(0.6729908617123697, 'SentimentAnalysis')","(0.6734185300924489, 'MoodleComment')","(0.6773682083626071, 'Commenting')","(0.678071958737889, 'Dropbox')","(0.6805070767236332, 'ScienceDirect')","(0.6816943014114452, 'DOI')","(0.6816943014114452, 'MoodleConsumer')","(0.6819876354979988, 'MoodleReport')","(0.6833647492115447, 'Codebook')","(0.6834181410750924, 'Classifying')","(0.6835268770385798, 'MoodleResource')","(0.6835917337173719, 'PreviousAssignments')","(0.6841651136911104, 'ApplicationBased')","(0.6863668115835662, 'BrowserStorage')","(0.6866011009607031, 'AnnotationServer')","(0.6867471459214515, 'GoogleSheetProvider')","(0.68785518705756, 'RenameCodebook')","(0.6879282086455301, 'GoogleSheetConsumer')","(0.6881338584992228, 'MoodleProvider')","(0.6883398179652633, 'Hypothesis')","(0.6892844644568665, 'CodebookUpdate')","(1, 'JSON')"
ApplicationBased,"(0.0997136312096263, 'BuiltIn')","(0.15867186507891062, 'Manual')","(0.190182967581483, 'RenameCodebook')","(0.19902280892889648, 'CodebookDelete')","(0.22428619246227244, 'Codebook')","(0.23702607642601395, 'ExportCodebook')","(0.25228033598181543, 'ImportCodebook')","(0.39352266319421814, 'AnnotationServer')","(0.43292735403156735, 'WebAnnotationClient')","(0.4897978351784421, 'MoodleResource')","(0.4987617733306031, 'AnnotatedPDF')","(0.5065257595167946, 'BrowserStorage')","(0.5121235175309014, 'Selector')","(0.5216801460723687, 'DeleteAll')","(0.5231789923903567, 'MoodleComment')","(0.534365832389994, 'URL')","(0.5647027866410069, 'PreviousAssignments')","(0.5677210832675286, 'ScienceDirect')","(0.5728069488419483, 'MoodleProvider')","(0.5802810345435061, 'Replying')","(0.5908071376784463, 'GoogleSheetProvider')","(0.5921001321607354, 'PDF')","(0.5962004854788422, 'CodebookUpdate')","(0.60078701388586, 'SentimentAnalysis')","(0.6194823448971307, 'TextSummary')","(0.6324435547558014, 'Hosting')","(0.63326618574323, 'Alphabetical')","(0.63326618574323, 'Number')","(0.6337819754865692, 'URN')","(0.6341440234338331, 'Commenting')","(0.6377439865134298, 'SidebarNavigation')","(0.6422491550612888, 'MoodleResourceBased')","(0.6459590014991217, 'Multivalued')","(0.6500111868313163, 'Autocomplete')","(0.6570868839565573, 'Date')","(0.6692519371357988, 'Export')","(0.6724226586924851, 'HTML')","(0.6741133208887531, 'Hierarchy')","(0.675979041188983, 'AnnotationList')","(0.6770316243357293, 'Assessing')","(0.6775021288917928, 'Canvas')","(0.6775021288917928, 'LastAnnotation')","(0.6812179283398558, 'TXT')","(0.6824252152549205, 'MoodleReport')","(0.682817567912672, 'Categorize')","(0.6841651136911104, 'JSON')","(0.6848130921868661, 'Remote')","(0.6852246230840681, 'Dropbox')","(0.6852321388809227, 'Classifying')","(0.6875480921404689, 'SuggestedLiterature')","(0.6875912046177245, 'DOI')","(0.6875912046177245, 'MoodleConsumer')","(0.6876590715825419, 'Delete')","(0.6876590715825419, 'Update')","(0.6876922159067316, 'Create')","(0.6877220702943111, 'Neo4J')","(0.6882375686614005, 'ACM')","(0.688287073860314, 'Springer')","(0.6887665518814695, 'ImportAnnotations')","(0.6901068965531556, 'UserFilter')","(0.6910236982094833, 'GoogleSheetConsumer')","(0.6912334212937343, 'Hypothesis')","(1, 'ApplicationBased')"
URL,"(0.28044273792988583, 'WebAnnotationClient')","(0.34020954534542713, 'Alphabetical')","(0.34020954534542713, 'Number')","(0.3811551603693395, 'MoodleResourceBased')","(0.4529269368548041, 'Date')","(0.4801111818416517, 'BuiltIn')","(0.48143617919557613, 'Replying')","(0.49650965976995914, 'Autocomplete')","(0.5068575962335173, 'PDF')","(0.508770638650637, 'Selector')","(0.5160576291043669, 'Export')","(0.5231802524880483, 'ImportCodebook')","(0.5238088960714004, 'TXT')","(0.529331772345911, 'URN')","(0.533196991879989, 'HTML')","(0.534365832389994, 'ApplicationBased')","(0.5353699471620592, 'Codebook')","(0.5390450075191073, 'SidebarNavigation')","(0.5439628438518956, 'Remote')","(0.5527241857468141, 'DeleteAll')","(0.552761320692186, 'AnnotationList')","(0.5536992302617915, 'MoodleReport')","(0.5540855903966594, 'TextSummary')","(0.5568732069962009, 'MoodleComment')","(0.5586188227113702, 'Assessing')","(0.5586941016821405, 'Multivalued')","(0.5612466338152424, 'Canvas')","(0.5612466338152424, 'LastAnnotation')","(0.5613696077628765, 'Neo4J')","(0.5615194818331506, 'Categorize')","(0.5625341153845481, 'MoodleResource')","(0.5646125819395612, 'ImportAnnotations')","(0.5650268022898391, 'JSON')","(0.5761738274604806, 'Commenting')","(0.5773116914841098, 'Classifying')","(0.579851642529376, 'AnnotationServer')","(0.5810265087043389, 'ScienceDirect')","(0.5817275470559282, 'MoodleProvider')","(0.582952482420553, 'SentimentAnalysis')","(0.5831337000289853, 'PreviousAssignments')","(0.5852549337496706, 'GoogleSheetProvider')","(0.5864531526505822, 'Hierarchy')","(0.5873563023975451, 'ExportCodebook')","(0.587389522222536, 'Hosting')","(0.5875354137026153, 'AnnotatedPDF')","(0.5903294185529855, 'SuggestedLiterature')","(0.5946201182863187, 'Manual')","(0.6050134049508019, 'Dropbox')","(0.614938338737052, 'BrowserStorage')","(0.6184115134315196, 'DOI')","(0.6184115134315199, 'MoodleConsumer')","(0.6184319155522682, 'CodebookDelete')","(0.6187913542053535, 'Update')","(0.6187913542053536, 'Delete')","(0.6189767186260973, 'Create')","(0.6202414570340098, 'CodebookUpdate')","(0.6220117878897308, 'ACM')","(0.6222857329849982, 'Springer')","(0.6320598826101154, 'UserFilter')","(0.6364213494936561, 'RenameCodebook')","(0.6365972584833617, 'GoogleSheetConsumer')","(0.6375714065426139, 'Hypothesis')","(1, 'URL')"
URN,"(0.06538156554041136, 'TextSummary')","(0.10789349330473381, 'AnnotationList')","(0.10824233398290216, 'Canvas')","(0.10824233398290216, 'LastAnnotation')","(0.11599784005646194, 'ACM')","(0.11606487562243134, 'Springer')","(0.14391483826646825, 'PDF')","(0.1530773287365937, 'TXT')","(0.15939534207879072, 'Hosting')","(0.2549578580610422, 'Categorize')","(0.29198933265042926, 'AnnotatedPDF')","(0.29579194115068086, 'JSON')","(0.30272539304692647, 'SuggestedLiterature')","(0.3685693836771442, 'Neo4J')","(0.3714109237814468, 'Commenting')","(0.42412521115901514, 'DeleteAll')","(0.4319963878423144, 'Replying')","(0.43959042098091883, 'SentimentAnalysis')","(0.446086275826289, 'Selector')","(0.4644750688549374, 'HTML')","(0.4688248149396007, 'Assessing')","(0.5047076080000822, 'ImportAnnotations')","(0.5249872536735033, 'Autocomplete')","(0.529331772345911, 'URL')","(0.5599519013617171, 'Manual')","(0.5636296109157857, 'Classifying')","(0.5726354432138718, 'SidebarNavigation')","(0.6016024414807306, 'WebAnnotationClient')","(0.6143016565359567, 'Alphabetical')","(0.6143016565359567, 'Number')","(0.6228540645596443, 'MoodleResourceBased')","(0.6282246437857859, 'BuiltIn')","(0.6285538990797017, 'BrowserStorage')","(0.629670178898494, 'MoodleReport')","(0.6301996849773381, 'Multivalued')","(0.6337819754865692, 'ApplicationBased')","(0.6345356618457296, 'ImportCodebook')","(0.6378479051170565, 'Date')","(0.644532365241774, 'Hierarchy')","(0.651576460228739, 'Export')","(0.6685782775397766, 'MoodleComment')","(0.6713148469170931, 'Remote')","(0.6747324433622449, 'Dropbox')","(0.6775793279540079, 'ScienceDirect')","(0.6793169211549165, 'DOI')","(0.6793169211549165, 'MoodleConsumer')","(0.6794559406647702, 'Delete')","(0.6794559406647702, 'Update')","(0.6795239958162533, 'Create')","(0.6805909331907405, 'Codebook')","(0.681033287955981, 'MoodleResource')","(0.681305089516784, 'PreviousAssignments')","(0.6836809857771737, 'ExportCodebook')","(0.6847617515327605, 'UserFilter')","(0.6847740429759313, 'AnnotationServer')","(0.6848731469409794, 'GoogleSheetProvider')","(0.6857202030988709, 'CodebookDelete')","(0.686490252534783, 'MoodleProvider')","(0.6867699665583569, 'RenameCodebook')","(0.6868549637169085, 'GoogleSheetConsumer')","(0.6873323136288315, 'Hypothesis')","(0.6881591171564598, 'CodebookUpdate')","(1, 'URN')"
TXT,"(0.1090117779872385, 'Hosting')","(0.1530773287365937, 'URN')","(0.1664035369399075, 'PDF')","(0.17106115590346535, 'AnnotationList')","(0.17170453948265546, 'Canvas')","(0.17170453948265546, 'LastAnnotation')","(0.1812584719851152, 'ACM')","(0.18133217210939123, 'Springer')","(0.25560863206186946, 'Categorize')","(0.2717247933607344, 'TextSummary')","(0.29794484474074345, 'SuggestedLiterature')","(0.3303691296019533, 'AnnotatedPDF')","(0.332504172292397, 'JSON')","(0.3448823935057024, 'Dropbox')","(0.34843032276837116, 'DOI')","(0.36586870813222827, 'ScienceDirect')","(0.3963908712953949, 'Neo4J')","(0.44196050010304333, 'Replying')","(0.4441708150580938, 'HTML')","(0.448502228640418, 'Assessing')","(0.4722941007404505, 'Commenting')","(0.49800385523093077, 'DeleteAll')","(0.498338263684059, 'Selector')","(0.5173161552564939, 'ImportAnnotations')","(0.5238088960714004, 'URL')","(0.5537496928952608, 'Classifying')","(0.5639400081730899, 'SidebarNavigation')","(0.5681305121966365, 'Manual')","(0.5797255259627643, 'Autocomplete')","(0.5992009028126428, 'WebAnnotationClient')","(0.6123538057483298, 'Alphabetical')","(0.6123538057483298, 'Number')","(0.6211940319000067, 'MoodleResourceBased')","(0.6266392687007927, 'MoodleReport')","(0.6270682133674961, 'Multivalued')","(0.632397037627401, 'GoogleSheetProvider')","(0.6366561848033531, 'Date')","(0.6422948797095158, 'Hierarchy')","(0.6507701086492867, 'Export')","(0.6677300082534459, 'SentimentAnalysis')","(0.6681746802861884, 'MoodleComment')","(0.6709590676950727, 'Remote')","(0.6775977336374328, 'BuiltIn')","(0.6791244516602882, 'MoodleConsumer')","(0.6792657422323962, 'Delete')","(0.6792657422323962, 'Update')","(0.6793349050416172, 'Create')","(0.6793784363864306, 'ImportCodebook')","(0.6803593963413646, 'Codebook')","(0.680826656575225, 'MoodleResource')","(0.6811169245628763, 'PreviousAssignments')","(0.6812179283398558, 'ApplicationBased')","(0.6835172549977544, 'ExportCodebook')","(0.6846210694367345, 'AnnotationServer')","(0.6846490029921322, 'UserFilter')","(0.6846986236993154, 'BrowserStorage')","(0.6856043088168144, 'CodebookDelete')","(0.6863513008652795, 'MoodleProvider')","(0.6866811078926834, 'RenameCodebook')","(0.6867670384110908, 'GoogleSheetConsumer')","(0.6872495030275119, 'Hypothesis')","(0.6880644926219934, 'CodebookUpdate')","(1, 'TXT')"
Autocomplete,"(0.07937356366025966, 'SidebarNavigation')","(0.09396003402350275, 'Multivalued')","(0.10188890188505623, 'Classifying')","(0.11983743059747687, 'Hierarchy')","(0.18880902114287723, 'MoodleReport')","(0.19264995770289658, 'Replying')","(0.1968333144381825, 'Date')","(0.19775915856759194, 'Export')","(0.2030387279169549, 'Selector')","(0.2032196231883104, 'Alphabetical')","(0.2032196231883104, 'Number')","(0.21936472052407746, 'ImportAnnotations')","(0.22483645724218448, 'CodebookUpdate')","(0.34769168688876706, 'Codebook')","(0.3720976749439113, 'ImportCodebook')","(0.4300944189836383, 'Commenting')","(0.4442532839377408, 'BuiltIn')","(0.45278530187991795, 'MoodleResource')","(0.45502641698783347, 'ExportCodebook')","(0.4704176094035267, 'HTML')","(0.4747749861739672, 'Assessing')","(0.4834119114883593, 'Remote')","(0.48398105491878457, 'MoodleComment')","(0.49251803090484725, 'DeleteAll')","(0.49383404313621204, 'Categorize')","(0.49553552186447825, 'SuggestedLiterature')","(0.49650965976995914, 'URL')","(0.5016309350488284, 'MoodleProvider')","(0.5120930774983368, 'Delete')","(0.5120930774983368, 'Update')","(0.5121406977081562, 'Create')","(0.515862623405146, 'UserFilter')","(0.521499072507873, 'PDF')","(0.5222000725985781, 'Neo4J')","(0.5249872536735033, 'URN')","(0.5362272960692378, 'JSON')","(0.5636908724856331, 'SentimentAnalysis')","(0.5797255259627643, 'TXT')","(0.5850856933858536, 'Hypothesis')","(0.5907642946888534, 'TextSummary')","(0.5953555532050816, 'WebAnnotationClient')","(0.6141003780863332, 'PreviousAssignments')","(0.6227818743236511, 'MoodleResourceBased')","(0.6396608369847006, 'AnnotationServer')","(0.6465446744375123, 'CodebookDelete')","(0.6500111868313163, 'ApplicationBased')","(0.6511802762045177, 'BrowserStorage')","(0.6654340785511794, 'AnnotationList')","(0.6675196350238972, 'Canvas')","(0.6675196350238972, 'LastAnnotation')","(0.6691432979109038, 'GoogleSheetProvider')","(0.6787696879277392, 'Dropbox')","(0.6822486937313222, 'ScienceDirect')","(0.6826125468183726, 'DOI')","(0.6826125468183726, 'MoodleConsumer')","(0.6832351965806247, 'AnnotatedPDF')","(0.6837162504535392, 'ACM')","(0.683801892138038, 'Springer')","(0.6865502834424612, 'Hosting')","(0.6887163077180086, 'RenameCodebook')","(0.6887866357219353, 'GoogleSheetConsumer')","(0.6892884819683534, 'Manual')","(1, 'Autocomplete')"
GoogleSheetProvider,"(0.06421657538829117, 'GoogleSheetConsumer')","(0.31229387911051965, 'MoodleProvider')","(0.4768742449278643, 'Remote')","(0.4789660458263393, 'WebAnnotationClient')","(0.4949118544263572, 'ImportCodebook')","(0.5219655952383594, 'AnnotationServer')","(0.52837613431026, 'ScienceDirect')","(0.5363988757013112, 'BuiltIn')","(0.5852549337496706, 'URL')","(0.5908071376784463, 'ApplicationBased')","(0.5992176119660906, 'Hosting')","(0.6138425203520705, 'Dropbox')","(0.6150724692661071, 'DOI')","(0.632397037627401, 'TXT')","(0.6324204683179278, 'Manual')","(0.6398267455903242, 'Multivalued')","(0.640466287924957, 'Codebook')","(0.6520235551288249, 'Alphabetical')","(0.6520235551288249, 'Number')","(0.6581154381579808, 'MoodleResourceBased')","(0.6581756626122809, 'MoodleComment')","(0.6591983139058768, 'Replying')","(0.6626196222155465, 'MoodleResource')","(0.6629927408454799, 'MoodleReport')","(0.6682075406081818, 'Date')","(0.6691432979109038, 'Autocomplete')","(0.6741131842451032, 'PreviousAssignments')","(0.6757154181083431, 'Classifying')","(0.67651508155734, 'Export')","(0.6786859181839282, 'HTML')","(0.6787370793595231, 'SidebarNavigation')","(0.6803034041792062, 'Hierarchy')","(0.6811237566813926, 'AnnotationList')","(0.6818459221592517, 'Assessing')","(0.6821688301801221, 'Canvas')","(0.6821688301801221, 'LastAnnotation')","(0.6823798002409174, 'PDF')","(0.6848140409942934, 'SentimentAnalysis')","(0.6848731469409794, 'URN')","(0.6853339493893555, 'TextSummary')","(0.6858193163878095, 'Categorize')","(0.6867471459214515, 'JSON')","(0.6874251925506439, 'ExportCodebook')","(0.6875951896570804, 'Commenting')","(0.6890840889251734, 'SuggestedLiterature')","(0.6891164995021904, 'MoodleConsumer')","(0.6891635469280142, 'Delete')","(0.6891635469280142, 'Update')","(0.6891865271697759, 'Create')","(0.6892020993661205, 'Neo4J')","(0.6895650165096202, 'ACM')","(0.6895690076828724, 'AnnotatedPDF')","(0.6895994131458733, 'Springer')","(0.6896318207433424, 'Selector')","(0.689927936167313, 'ImportAnnotations')","(0.6900837294774527, 'DeleteAll')","(0.6908709849350487, 'UserFilter')","(0.6912555128574225, 'BrowserStorage')","(0.6914949676497358, 'RenameCodebook')","(0.691522643042577, 'CodebookDelete')","(0.6916723956005619, 'Hypothesis')","(0.6923834637175705, 'CodebookUpdate')","(1, 'GoogleSheetProvider')"
PreviousAssignments,"(0.4457745831068255, 'MoodleReport')","(0.5316890674547351, 'MoodleResource')","(0.5468649232047542, 'RenameCodebook')","(0.5479456136622383, 'ExportCodebook')","(0.5483192275055433, 'CodebookDelete')","(0.5531973403220334, 'Manual')","(0.5600712950812459, 'MoodleComment')","(0.5647027866410069, 'ApplicationBased')","(0.5694188075069055, 'ImportCodebook')","(0.5696306019503696, 'MoodleProvider')","(0.5766399524603738, 'BuiltIn')","(0.5831337000289853, 'URL')","(0.5907485511181221, 'Codebook')","(0.6141003780863332, 'Autocomplete')","(0.6266982074759475, 'DeleteAll')","(0.6395099509067399, 'WebAnnotationClient')","(0.643526163039766, 'Classifying')","(0.6437085834258444, 'Selector')","(0.6443946104768695, 'CodebookUpdate')","(0.6486709825607813, 'Alphabetical')","(0.6486709825607813, 'Number')","(0.6505978666514866, 'Hierarchy')","(0.6511039117666715, 'Multivalued')","(0.6546337622521832, 'MoodleResourceBased')","(0.6559534326610628, 'SidebarNavigation')","(0.6645558034233281, 'Date')","(0.6728549091744853, 'Export')","(0.6741131842451032, 'GoogleSheetProvider')","(0.6750703869988182, 'HTML')","(0.6776016402744077, 'AnnotationList')","(0.678363424789085, 'Assessing')","(0.6785981480991158, 'PDF')","(0.6787062331888272, 'Canvas')","(0.6787062331888272, 'LastAnnotation')","(0.6811169245628763, 'TXT')","(0.681305089516784, 'URN')","(0.681580753347975, 'SentimentAnalysis')","(0.6819708206412987, 'TextSummary')","(0.6825321270845388, 'Categorize')","(0.6835917337173719, 'JSON')","(0.6839465061543718, 'Remote')","(0.6846190556113972, 'Commenting')","(0.6846689387866687, 'Dropbox')","(0.6864718859035377, 'Neo4J')","(0.6865107960511232, 'SuggestedLiterature')","(0.686623610502739, 'ScienceDirect')","(0.686742170194558, 'DOI')","(0.686742170194558, 'MoodleConsumer')","(0.6867878026132146, 'Replying')","(0.6868048907004342, 'Delete')","(0.6868048907004342, 'Update')","(0.686835602463842, 'Create')","(0.6871435010893082, 'AnnotatedPDF')","(0.6873489998452856, 'ACM')","(0.6873964008379044, 'Springer')","(0.6874591253944131, 'ImportAnnotations')","(0.6890863888060921, 'Hosting')","(0.6892535074092068, 'UserFilter')","(0.6896931752506292, 'BrowserStorage')","(0.6902941777977296, 'GoogleSheetConsumer')","(0.690326466584359, 'AnnotationServer')","(0.6905434737665654, 'Hypothesis')","(1, 'PreviousAssignments')"
Codebook,"(0.11404336429778253, 'BuiltIn')","(0.15957396111700992, 'CodebookUpdate')","(0.17209508601039486, 'ImportCodebook')","(0.17830837589567677, 'ExportCodebook')","(0.22298670369989554, 'Export')","(0.22428619246227244, 'ApplicationBased')","(0.22507298376951673, 'Date')","(0.23354303350434158, 'Hierarchy')","(0.23589733725947898, 'Alphabetical')","(0.23589733725947898, 'Number')","(0.2402365940926745, 'Multivalued')","(0.29295485230536467, 'Classifying')","(0.29569513468982134, 'SidebarNavigation')","(0.32266494095997245, 'Manual')","(0.33912291710116443, 'RenameCodebook')","(0.3444440348157334, 'CodebookDelete')","(0.34769168688876706, 'Autocomplete')","(0.35784809917097027, 'ImportAnnotations')","(0.36721271561211244, 'Selector')","(0.4306350482448089, 'MoodleReport')","(0.4846818241537253, 'Replying')","(0.4899681995865462, 'AnnotationServer')","(0.5169080360345213, 'BrowserStorage')","(0.5353699471620592, 'URL')","(0.5429922248904627, 'WebAnnotationClient')","(0.5609902097646693, 'MoodleResource')","(0.5779564903708163, 'DeleteAll')","(0.5860565273334133, 'AnnotatedPDF')","(0.5907485511181221, 'PreviousAssignments')","(0.596552129919182, 'MoodleComment')","(0.6133999491064139, 'ScienceDirect')","(0.6237832790532063, 'PDF')","(0.6356805988381474, 'MoodleProvider')","(0.640466287924957, 'GoogleSheetProvider')","(0.6420257342724285, 'MoodleResourceBased')","(0.6560056106547569, 'Hosting')","(0.6717600767469015, 'HTML')","(0.6752734609222606, 'AnnotationList')","(0.6763152468056568, 'Assessing')","(0.6767813156526006, 'Canvas')","(0.6767813156526006, 'LastAnnotation')","(0.6803593963413646, 'TXT')","(0.6805909331907405, 'URN')","(0.6806088005069917, 'SentimentAnalysis')","(0.6813055095775682, 'TextSummary')","(0.6820149321166992, 'Categorize')","(0.6833647492115447, 'JSON')","(0.6839631624251601, 'Remote')","(0.6845026974641227, 'Dropbox')","(0.6846136021216644, 'Commenting')","(0.6868259755370971, 'SuggestedLiterature')","(0.6869328624334559, 'DOI')","(0.6869328624334559, 'MoodleConsumer')","(0.6869424096117003, 'Neo4J')","(0.6870035232247984, 'Delete')","(0.6870035232247984, 'Update')","(0.6870380569995679, 'Create')","(0.6876088027798073, 'ACM')","(0.6876608660975156, 'Springer')","(0.6896132418817547, 'UserFilter')","(0.6906347115702112, 'GoogleSheetConsumer')","(0.6908727371999485, 'Hypothesis')","(1, 'Codebook')"
PDF,"(0.08343557829167317, 'Categorize')","(0.11346459389928297, 'SuggestedLiterature')","(0.14391483826646825, 'URN')","(0.1664035369399075, 'TXT')","(0.22703531749366168, 'AnnotationList')","(0.22827780634192937, 'Canvas')","(0.22827780634192937, 'LastAnnotation')","(0.23060660420148338, 'HTML')","(0.23162260840274101, 'AnnotatedPDF')","(0.23393779667657974, 'Assessing')","(0.242236985065219, 'ACM')","(0.24233040123532923, 'Springer')","(0.2726261184665598, 'Hosting')","(0.2792426416808892, 'Commenting')","(0.2970185795237805, 'Selector')","(0.31318855785440447, 'TextSummary')","(0.3454810447555915, 'Replying')","(0.3656339511765514, 'JSON')","(0.42159307301848103, 'Neo4J')","(0.4458597961204719, 'SidebarNavigation')","(0.4619974533151413, 'Classifying')","(0.5068575962335173, 'URL')","(0.5103955759718022, 'DeleteAll')","(0.521499072507873, 'Autocomplete')","(0.5279026693264929, 'ImportAnnotations')","(0.553096976054976, 'MoodleComment')","(0.575093509316084, 'Manual')","(0.5807037932015142, 'MoodleResource')","(0.5862684580731001, 'WebAnnotationClient')","(0.5921001321607354, 'ApplicationBased')","(0.5923841469952702, 'BuiltIn')","(0.6004863551732987, 'Multivalued')","(0.6006251550987504, 'Alphabetical')","(0.6006251550987504, 'Number')","(0.6009952882410968, 'MoodleReport')","(0.6103953746171019, 'MoodleResourceBased')","(0.6234756390556802, 'Hierarchy')","(0.6237832790532063, 'Codebook')","(0.6277621288047541, 'Date')","(0.6439575571898384, 'Export')","(0.6637592272503987, 'SentimentAnalysis')","(0.6668798020839606, 'Remote')","(0.6716097525561675, 'Dropbox')","(0.6744077310776644, 'ScienceDirect')","(0.6756435588294181, 'ImportCodebook')","(0.6769935881688876, 'DOI')","(0.6769935881688876, 'MoodleConsumer')","(0.6771554714097516, 'Delete')","(0.6771554714097516, 'Update')","(0.6772346851025672, 'Create')","(0.6785981480991158, 'PreviousAssignments')","(0.6811647586824857, 'ExportCodebook')","(0.6823687782729222, 'AnnotationServer')","(0.6823798002409174, 'GoogleSheetProvider')","(0.6829809915777667, 'BrowserStorage')","(0.6832523085775901, 'UserFilter')","(0.6839984355545641, 'CodebookDelete')","(0.684223037376251, 'MoodleProvider')","(0.6855085312944098, 'RenameCodebook')","(0.6856032519400358, 'GoogleSheetConsumer')","(0.6861339289817621, 'Hypothesis')","(0.6866415966271324, 'CodebookUpdate')","(1, 'PDF')"
Number,"(0.012706524968548417, 'Date')","(0.030293927060772677, 'Export')","(0.09398788377647137, 'Hierarchy')","(0.10004215487282098, 'CodebookUpdate')","(0.11229906941184373, 'Multivalued')","(0.15947131958177446, 'Classifying')","(0.19496304686811328, 'SidebarNavigation')","(0.2032196231883104, 'Autocomplete')","(0.23589733725947898, 'Codebook')","(0.24418217598807834, 'ImportAnnotations')","(0.33634616048107074, 'MoodleReport')","(0.34020954534542713, 'URL')","(0.37488322596054846, 'ImportCodebook')","(0.37729771548031943, 'Selector')","(0.42992475363747695, 'Replying')","(0.4329822887295209, 'BuiltIn')","(0.4371536326064833, 'ExportCodebook')","(0.4680533126911568, 'WebAnnotationClient')","(0.5170691835978971, 'MoodleResourceBased')","(0.6006251550987504, 'PDF')","(0.6009743930611342, 'HTML')","(0.6123538057483298, 'TXT')","(0.6131126807291872, 'AnnotationList')","(0.6143016565359567, 'URN')","(0.6168288276294343, 'Assessing')","(0.6185090807402808, 'Canvas')","(0.6185090807402808, 'LastAnnotation')","(0.6246423779062859, 'TextSummary')","(0.6260075116736672, 'Remote')","(0.6262191937466423, 'MoodleComment')","(0.6282200523576529, 'Categorize')","(0.6323885936766143, 'JSON')","(0.6327242395491689, 'SentimentAnalysis')","(0.63326618574323, 'ApplicationBased')","(0.6363161887727118, 'DeleteAll')","(0.6378639247370927, 'Neo4J')","(0.6383176983152854, 'Commenting')","(0.6419035932931814, 'MoodleResource')","(0.6436225012844172, 'ScienceDirect')","(0.6475224998606575, 'SuggestedLiterature')","(0.6478820219131409, 'Dropbox')","(0.6486494871211994, 'AnnotatedPDF')","(0.6486709825607813, 'PreviousAssignments')","(0.6513280351874087, 'Hosting')","(0.6519920950992953, 'AnnotationServer')","(0.6520235551288249, 'GoogleSheetProvider')","(0.6542450410437872, 'MoodleProvider')","(0.6567404389436204, 'Manual')","(0.6575245341655458, 'MoodleConsumer')","(0.657524534165546, 'DOI')","(0.6578036932454084, 'Delete')","(0.6578036932454084, 'Update')","(0.6579400516468368, 'Create')","(0.6601849339759098, 'ACM')","(0.6603887230102534, 'Springer')","(0.6621474404929599, 'BrowserStorage')","(0.664037120488764, 'CodebookDelete')","(0.6678039857690895, 'UserFilter')","(0.6712228909130538, 'RenameCodebook')","(0.6713626067622172, 'GoogleSheetConsumer')","(0.6721392654745796, 'Hypothesis')","(1, 'Alphabetical')","(1, 'Number')"
