QueryProject,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
JSON,"(0.21408379391676596, 'ImportAnnotations')","(0.3117662574005498, 'PreviousAssignments')","(0.37837364026624315, 'Update')","(0.3784059713090989, 'Delete')","(0.37843796925056744, 'Create')","(0.3812327685701471, 'UserFilter')","(0.41199564146335604, 'DeleteAll')","(0.43682578165047053, 'Replying')","(0.44875165672362094, 'Selector')","(0.4525761387333215, 'ImportCodebook')","(0.45693917900168873, 'SuggestedLiterature')","(0.4574433820550742, 'Remote')","(0.46253533764797705, 'SidebarNavigation')","(0.46464963262427733, 'Commenting')","(0.4827611342388076, 'Categorize')","(0.49989256759125983, 'LastAnnotation')","(0.5041112214958495, 'Autocomplete')","(0.5233780778755492, 'AnnotationList')","(0.5498249826122181, 'Multivalued')","(0.5516905283289021, 'ACM')","(0.5516905283289021, 'Alphabetical')","(0.5516905283289021, 'AnnotatedPDF')","(0.5605752658368235, 'MoodleReport')","(0.5607970324160568, 'Canvas')","(0.5771241824701283, 'Classifying')","(0.5772586888208149, 'BuiltIn')","(0.5886401610050183, 'Assessing')","(0.5917601626989374, 'SentimentAnalysis')","(0.5982744125590731, 'ExportCodebook')","(0.6024060033177554, 'MoodleResource')","(0.6173281669380699, 'TXT')","(0.6184450928474552, 'PDF')","(0.6233114063316576, 'BrowserStorage')","(0.623384650574063, 'CodebookDelete')","(0.6244499710979896, 'Hierarchy')","(0.6272325862132015, 'URL')","(0.6391763908924641, 'Neo4J')","(0.639276913051569, 'MoodleResourceBased')","(0.6466364448881206, 'WebAnnotationClient')","(0.6473976124160529, 'Number')","(0.6560427161506978, 'Date')","(0.660063695642667, 'HTML')","(0.6621247645605918, 'Export')","(0.6740963179703832, 'URN')","(0.6742312243036204, 'TextSummary')","(0.6746719046122325, 'MoodleComment')","(0.6763805319178877, 'Dropbox')","(0.6799662468598601, 'DOI')","(0.6806086781893737, 'ScienceDirect')","(0.6809378527620219, 'MoodleConsumer')","(0.6823131586588744, 'Springer')","(0.6855712820643733, 'Hosting')","(0.6864834285416208, 'Codebook')","(0.6866580295379898, 'GoogleSheetProvider')","(0.6874595610326109, 'Manual')","(0.6875009961898249, 'GoogleSheetConsumer')","(0.6880100896500687, 'RenameCodebook')","(0.6884652503760054, 'Hypothesis')","(0.6890503155957095, 'ApplicationBased')","(0.6892393935947676, 'AnnotationServer')","(0.6893375766863432, 'CodebookUpdate')","(0.6906440008318173, 'MoodleProvider')","(1, 'JSON')"
ApplicationBased,"(0.08487620764422711, 'BuiltIn')","(0.21139897171418642, 'Codebook')","(0.32802021180727403, 'Manual')","(0.33454621968544784, 'ImportCodebook')","(0.39957568558494355, 'BrowserStorage')","(0.4377769405299564, 'PDF')","(0.46608917227878743, 'GoogleSheetProvider')","(0.4718541180046432, 'MoodleResource')","(0.4945910461617175, 'DeleteAll')","(0.5390698356211585, 'Selector')","(0.5616143454914075, 'CodebookDelete')","(0.6390739222861122, 'ACM')","(0.6390739222861122, 'Alphabetical')","(0.6390739222861122, 'AnnotatedPDF')","(0.673347849822959, 'URL')","(0.6781199291104557, 'MoodleResourceBased')","(0.680727815740917, 'WebAnnotationClient')","(0.6807859332569284, 'Number')","(0.6836120550042264, 'Date')","(0.6848338252805575, 'HTML')","(0.6854349701838345, 'Export')","(0.6870468299130553, 'Canvas')","(0.6873272368092115, 'TXT')","(0.687433019244122, 'LastAnnotation')","(0.6879425464241986, 'SentimentAnalysis')","(0.6880142552455344, 'Assessing')","(0.6881595618474678, 'AnnotationList')","(0.6885961027883094, 'TextSummary')","(0.6886992801050724, 'MoodleComment')","(0.6887036289932347, 'Categorize')","(0.688716942312696, 'URN')","(0.6890503155957095, 'JSON')","(0.6893512440510712, 'Remote')","(0.6893807714682691, 'Dropbox')","(0.6897084474279656, 'Commenting')","(0.6900438065669943, 'Autocomplete')","(0.6900964511771512, 'MoodleConsumer')","(0.690129381089744, 'Neo4J')","(0.6901726896725096, 'DOI')","(0.6903120003424004, 'ScienceDirect')","(0.6903328070500339, 'SuggestedLiterature')","(0.6903925766522545, 'Springer')","(0.690518634214715, 'Update')","(0.6905275755443275, 'Delete')","(0.6905364191421635, 'Create')","(0.6906310801651651, 'ImportAnnotations')","(0.6907477802125981, 'PreviousAssignments')","(0.69084473800165, 'MoodleReport')","(0.6909305583391936, 'Replying')","(0.6910003932127657, 'Classifying')","(0.6912403675359347, 'Hosting')","(0.6912813618596534, 'SidebarNavigation')","(0.6913040550623585, 'UserFilter')","(0.6913411585690883, 'Multivalued')","(0.6915645633568375, 'GoogleSheetConsumer')","(0.6916132441761573, 'ExportCodebook')","(0.6916950451874351, 'RenameCodebook')","(0.6918169035941031, 'Hypothesis')","(0.691986502648507, 'Hierarchy')","(0.6920391710014026, 'AnnotationServer')","(0.6923277919213948, 'CodebookUpdate')","(0.6925232501701803, 'MoodleProvider')","(1, 'ApplicationBased')"
URL,"(0.08737980483460711, 'GoogleSheetConsumer')","(0.14536823874104132, 'GoogleSheetProvider')","(0.17158751345931075, 'WebAnnotationClient')","(0.31317157763651393, 'Dropbox')","(0.3402095453294981, 'ACM')","(0.3402095453294981, 'Alphabetical')","(0.3402095453294981, 'AnnotatedPDF')","(0.3964689386226976, 'ScienceDirect')","(0.4369783019581527, 'DOI')","(0.5234646592452032, 'MoodleResourceBased')","(0.5547583226104016, 'Number')","(0.5817031284049855, 'Date')","(0.5826963599162751, 'PDF')","(0.594443065537777, 'HTML')","(0.6009743930590233, 'Export')","(0.6048336314626672, 'TXT')","(0.6064247216693401, 'LastAnnotation')","(0.6112192155457952, 'Canvas')","(0.6151184889631103, 'AnnotationList')","(0.6205873362340257, 'Autocomplete')","(0.6208582141930834, 'SentimentAnalysis')","(0.6232294064957622, 'Categorize')","(0.6272325862132015, 'JSON')","(0.6290743476313012, 'Neo4J')","(0.6296753117404859, 'URN')","(0.6309101818988356, 'Assessing')","(0.6321057010500828, 'ImportCodebook')","(0.6338920492189197, 'Selector')","(0.6345067483961424, 'PreviousAssignments')","(0.6365688523171549, 'Remote')","(0.6373770818728315, 'MoodleReport')","(0.6379892709309042, 'TextSummary')","(0.6382042135398223, 'Replying')","(0.6384376660817717, 'Multivalued')","(0.6384652790562866, 'DeleteAll')","(0.6392485140347329, 'MoodleComment')","(0.6401317024469404, 'BrowserStorage')","(0.6412466617782886, 'ImportAnnotations')","(0.6421553701805526, 'Commenting')","(0.6435870124306611, 'BuiltIn')","(0.6446434537681411, 'Classifying')","(0.6473493612385621, 'SidebarNavigation')","(0.6492737715107049, 'MoodleResource')","(0.6493636259633653, 'Hierarchy')","(0.650256508739018, 'SuggestedLiterature')","(0.6531367283617486, 'Manual')","(0.653310972047399, 'ExportCodebook')","(0.6548924729768194, 'CodebookDelete')","(0.6559849300459251, 'MoodleConsumer')","(0.6587463041471733, 'Codebook')","(0.6593128065961549, 'Springer')","(0.6603350910370991, 'Hosting')","(0.6606846451237698, 'Update')","(0.660780785448065, 'Delete')","(0.6608757163681391, 'Create')","(0.66634923066196, 'CodebookUpdate')","(0.6683678872880106, 'UserFilter')","(0.6714553984995599, 'RenameCodebook')","(0.6722974211209554, 'Hypothesis')","(0.673347849822959, 'ApplicationBased')","(0.6736793191094028, 'AnnotationServer')","(0.6760046055131564, 'MoodleProvider')","(1, 'URL')"
URN,"(0.06910623283581388, 'TXT')","(0.07375911756946585, 'DOI')","(0.08846521737773426, 'TextSummary')","(0.09163832314242151, 'Springer')","(0.10824458813370089, 'Hosting')","(0.11992014223785973, 'Canvas')","(0.12650268332418896, 'Dropbox')","(0.181563034999054, 'Neo4J')","(0.18399284077642145, 'LastAnnotation')","(0.18962877314418783, 'PDF')","(0.23528256684369486, 'ScienceDirect')","(0.2543064634055779, 'PreviousAssignments')","(0.287077012988708, 'AnnotationList')","(0.370659997575301, 'HTML')","(0.3885352183202704, 'Hypothesis')","(0.43845353386210884, 'Remote')","(0.44665261118374905, 'SentimentAnalysis')","(0.4896291350663985, 'DeleteAll')","(0.49371169610427584, 'Categorize')","(0.4954565549393427, 'BrowserStorage')","(0.5341722851494681, 'Manual')","(0.562929867904867, 'ACM')","(0.562929867904867, 'Alphabetical')","(0.562929867904867, 'AnnotatedPDF')","(0.577181743696496, 'Autocomplete')","(0.6116693722993883, 'Replying')","(0.6296753117404859, 'URL')","(0.6402984919339791, 'MoodleResourceBased')","(0.647002990243937, 'WebAnnotationClient')","(0.6479200393986002, 'Number')","(0.6559527113915393, 'Date')","(0.6617237130069926, 'Export')","(0.6711718812323115, 'Assessing')","(0.674034439013981, 'MoodleComment')","(0.6740963179703832, 'JSON')","(0.6777512850426177, 'Commenting')","(0.6803899747567975, 'MoodleConsumer')","(0.6804432961955825, 'Selector')","(0.6807510910811452, 'SuggestedLiterature')","(0.6811405268395572, 'ImportAnnotations')","(0.6814842455972787, 'MoodleReport')","(0.6823981657555067, 'Update')","(0.6824406632326385, 'Delete')","(0.682482686903783, 'Create')","(0.6825299812314067, 'ImportCodebook')","(0.682571040673273, 'Classifying')","(0.6831067823497099, 'Multivalued')","(0.6836248002443788, 'MoodleResource')","(0.6840367944265977, 'SidebarNavigation')","(0.6844411886548979, 'BuiltIn')","(0.6855154694790471, 'CodebookDelete')","(0.685585335403416, 'ExportCodebook')","(0.6858143400278844, 'Hierarchy')","(0.6858256967692484, 'GoogleSheetProvider')","(0.6858869096130739, 'Codebook')","(0.686023689470551, 'UserFilter')","(0.6871275169069597, 'GoogleSheetConsumer')","(0.6876502033550146, 'RenameCodebook')","(0.688716942312696, 'ApplicationBased')","(0.6888461583402636, 'CodebookUpdate')","(0.6889106039992693, 'AnnotationServer')","(0.6903459469569806, 'MoodleProvider')","(1, 'URN')"
TXT,"(0.06910623283581388, 'URN')","(0.09570634825896498, 'LastAnnotation')","(0.11728194647081243, 'AnnotationList')","(0.13242822263690412, 'TextSummary')","(0.139033783831509, 'Springer')","(0.14046549466678654, 'PDF')","(0.1431620376841599, 'DOI')","(0.15460933435746688, 'Hosting')","(0.15643606183973902, 'Canvas')","(0.1629275793404868, 'Neo4J')","(0.17621842576118396, 'Dropbox')","(0.22241032698190014, 'SentimentAnalysis')","(0.2649223514107354, 'ScienceDirect')","(0.26733733997031606, 'Categorize')","(0.2909957759746992, 'PreviousAssignments')","(0.4130781849512292, 'Replying')","(0.4174579507791958, 'Assessing')","(0.4187002210907361, 'Autocomplete')","(0.4327484292231723, 'HTML')","(0.4356689669900175, 'SuggestedLiterature')","(0.43858098766950604, 'Commenting')","(0.46370001426173957, 'Hypothesis')","(0.4809396924975421, 'Selector')","(0.4898885076851686, 'Remote')","(0.4962753815420922, 'DeleteAll')","(0.5022617817109989, 'BrowserStorage')","(0.5134424550090942, 'Classifying')","(0.5138082914658111, 'ACM')","(0.5138082914658111, 'Alphabetical')","(0.5138082914658111, 'AnnotatedPDF')","(0.5347645964773721, 'SidebarNavigation')","(0.53968342014312, 'Manual')","(0.5969191776161512, 'MoodleReport')","(0.6048336314626672, 'URL')","(0.616617097035437, 'Multivalued')","(0.6173281669380699, 'JSON')","(0.6197416393353596, 'MoodleResourceBased')","(0.629344770777013, 'WebAnnotationClient')","(0.6308463580164483, 'Number')","(0.6377486363844389, 'Hierarchy')","(0.6424226488118767, 'Date')","(0.6507428129501809, 'Export')","(0.6682205158253876, 'MoodleComment')","(0.6768485658293335, 'MoodleConsumer')","(0.6770860477078946, 'ImportAnnotations')","(0.678148196897149, 'ImportCodebook')","(0.6794776200408893, 'Update')","(0.6795326492545506, 'Delete')","(0.6795870390943697, 'Create')","(0.6803239849399865, 'MoodleResource')","(0.6808139740380902, 'BuiltIn')","(0.6827192888627038, 'CodebookDelete')","(0.6827247563263217, 'ExportCodebook')","(0.6827275226860365, 'GoogleSheetProvider')","(0.6834056419652212, 'Codebook')","(0.6840702403010317, 'UserFilter')","(0.685423056264252, 'GoogleSheetConsumer')","(0.6860552479987976, 'RenameCodebook')","(0.6870133855670346, 'CodebookUpdate')","(0.6873272368092115, 'ApplicationBased')","(0.6875553461526882, 'AnnotationServer')","(0.6892145101980682, 'MoodleProvider')","(1, 'TXT')"
Autocomplete,"(0.0712364980702497, 'SidebarNavigation')","(0.12170980350361806, 'Classifying')","(0.1303439420369949, 'Selector')","(0.1573836318298566, 'Replying')","(0.16022443509308307, 'Multivalued')","(0.1606970950317877, 'Hierarchy')","(0.25539156221765225, 'Number')","(0.2560853335224982, 'Date')","(0.25736267938496693, 'Export')","(0.25975461911690195, 'Commenting')","(0.2720973765165822, 'AnnotationList')","(0.2741447330660692, 'ImportAnnotations')","(0.2846031107997957, 'CodebookUpdate')","(0.29007206951450115, 'SentimentAnalysis')","(0.3015164830659572, 'Categorize')","(0.301598194886131, 'MoodleReport')","(0.32664585259923784, 'Assessing')","(0.33894090144187583, 'LastAnnotation')","(0.34509327688715663, 'SuggestedLiterature')","(0.3809176829504919, 'Codebook')","(0.4187002210907361, 'TXT')","(0.44676166182321264, 'ImportCodebook')","(0.4571485364578237, 'DeleteAll')","(0.4673889436801506, 'PDF')","(0.480258536764875, 'BuiltIn')","(0.49063943302969226, 'Canvas')","(0.4968783768361944, 'Update')","(0.49690873973093497, 'Delete')","(0.49693877041193174, 'Create')","(0.4995054018188272, 'UserFilter')","(0.5041112214958495, 'JSON')","(0.5054729443683471, 'Neo4J')","(0.5090223981120237, 'ExportCodebook')","(0.5135618078155231, 'MoodleProvider')","(0.5153277063635705, 'ACM')","(0.5153277063635705, 'Alphabetical')","(0.5153277063635705, 'AnnotatedPDF')","(0.5370292685859015, 'Remote')","(0.569506422140956, 'TextSummary')","(0.5758884274567675, 'Springer')","(0.577181743696496, 'URN')","(0.58018159133812, 'Hosting')","(0.5825047342988523, 'BrowserStorage')","(0.5888127442803717, 'Dropbox')","(0.5904498145496013, 'ScienceDirect')","(0.5937566108472349, 'DOI')","(0.6070925208073703, 'PreviousAssignments')","(0.6205873362340257, 'URL')","(0.6252059882281131, 'MoodleResource')","(0.6369222057208868, 'MoodleResourceBased')","(0.6390506605349371, 'Manual')","(0.6396940063460216, 'CodebookDelete')","(0.6462432658384019, 'WebAnnotationClient')","(0.6616990657555217, 'HTML')","(0.6681991379074215, 'GoogleSheetProvider')","(0.6770990787774975, 'MoodleComment')","(0.6829241536880883, 'MoodleConsumer')","(0.6886867544703312, 'GoogleSheetConsumer')","(0.6891311630989876, 'RenameCodebook')","(0.6895295790441971, 'Hypothesis')","(0.6900438065669943, 'ApplicationBased')","(0.690210626828495, 'AnnotationServer')","(1, 'Autocomplete')"
GoogleSheetProvider,"(0.09741068927018101, 'GoogleSheetConsumer')","(0.14536823874104132, 'URL')","(0.16699576743828437, 'WebAnnotationClient')","(0.3428176927226167, 'ScienceDirect')","(0.36189586874838525, 'Dropbox')","(0.42751428599596975, 'BrowserStorage')","(0.46608917227878743, 'ApplicationBased')","(0.46740593743398406, 'BuiltIn')","(0.4792927098160091, 'DOI')","(0.49083242452852, 'Codebook')","(0.5261232528163667, 'ImportCodebook')","(0.5329295391035821, 'AnnotationServer')","(0.543406471550297, 'Manual')","(0.5678408232259601, 'PDF')","(0.5771254544427387, 'ACM')","(0.5771254544427387, 'Alphabetical')","(0.5771254544427387, 'AnnotatedPDF')","(0.586968126717125, 'MoodleResource')","(0.5942094067433243, 'Selector')","(0.5944777847300358, 'DeleteAll')","(0.6213850260252064, 'Multivalued')","(0.6217638641376327, 'CodebookDelete')","(0.6432909184363429, 'Hosting')","(0.6453638360216076, 'Number')","(0.6511899586701464, 'Date')","(0.6549454506939729, 'Export')","(0.6607940638764322, 'MoodleResourceBased')","(0.6674650669005117, 'Hierarchy')","(0.6676411337581605, 'CodebookUpdate')","(0.6677376414257084, 'Classifying')","(0.6681991379074215, 'Autocomplete')","(0.6688652676408042, 'ImportAnnotations')","(0.6690130312151036, 'SidebarNavigation')","(0.6713331895679227, 'MoodleReport')","(0.6739174253631504, 'ExportCodebook')","(0.6753002569507394, 'Replying')","(0.6765932336147131, 'HTML')","(0.68195133606031, 'Canvas')","(0.6827275226860365, 'TXT')","(0.6829725107079458, 'LastAnnotation')","(0.6840534121938482, 'SentimentAnalysis')","(0.6841060047777913, 'Assessing')","(0.6846598352118124, 'AnnotationList')","(0.6854351140045236, 'TextSummary')","(0.6856676962156806, 'MoodleComment')","(0.6858256967692484, 'URN')","(0.6858844095855698, 'Categorize')","(0.6866580295379898, 'JSON')","(0.6872312692057243, 'Remote')","(0.6879808594175825, 'Commenting')","(0.6886697370554904, 'MoodleConsumer')","(0.6890485686782791, 'Neo4J')","(0.6892354068170218, 'SuggestedLiterature')","(0.6892546136837904, 'Springer')","(0.6894959596068498, 'Update')","(0.6895128917829663, 'Delete')","(0.689529613970884, 'Create')","(0.690207668631855, 'PreviousAssignments')","(0.6908748927026137, 'UserFilter')","(0.6914688122691373, 'RenameCodebook')","(0.691640581322289, 'Hypothesis')","(0.6925233459319574, 'MoodleProvider')","(1, 'GoogleSheetProvider')"
PreviousAssignments,"(0.2543064634055779, 'URN')","(0.2909957759746992, 'TXT')","(0.29339837271570063, 'DOI')","(0.3117662574005498, 'JSON')","(0.3226305485197653, 'Dropbox')","(0.32335609039213503, 'TextSummary')","(0.3260755494934364, 'Springer')","(0.335027557741626, 'Hosting')","(0.3379878520524375, 'Canvas')","(0.35707962309555874, 'Neo4J')","(0.3584098710209941, 'PDF')","(0.3713740283314836, 'LastAnnotation')","(0.4000854161306189, 'ScienceDirect')","(0.42678668844511664, 'AnnotationList')","(0.4531819378653148, 'Categorize')","(0.46076817500719025, 'ImportAnnotations')","(0.4636332546119708, 'MoodleComment')","(0.46657992265406767, 'MoodleConsumer')","(0.48554660796909177, 'MoodleResource')","(0.4903004855465386, 'MoodleResourceBased')","(0.4979920873511019, 'HTML')","(0.5044323516574234, 'MoodleReport')","(0.512890886704932, 'Hypothesis')","(0.5190058310806851, 'SentimentAnalysis')","(0.5321819099161256, 'ImportCodebook')","(0.5366774050595841, 'Remote')","(0.5424341466196362, 'ACM')","(0.5424341466196362, 'Alphabetical')","(0.5424341466196362, 'AnnotatedPDF')","(0.5472676883038836, 'DeleteAll')","(0.5510976469739344, 'BrowserStorage')","(0.5648841319824657, 'SuggestedLiterature')","(0.5760576405437463, 'Manual')","(0.6070925208073703, 'Autocomplete')","(0.6125171460986739, 'ExportCodebook')","(0.6241023416866238, 'Classifying')","(0.6345067483961424, 'URL')","(0.6353360825667238, 'Replying')","(0.6496560639374025, 'Multivalued')","(0.6558805708802237, 'BuiltIn')","(0.6561677207424582, 'WebAnnotationClient')","(0.6563742969016264, 'Number')","(0.6649589940368232, 'Date')","(0.6705950867932424, 'Export')","(0.6787127474035602, 'Assessing')","(0.6840737392025806, 'Commenting')","(0.6866359649289865, 'Update')","(0.6866634503697484, 'Delete')","(0.6866906203311169, 'Create')","(0.686879423444007, 'Selector')","(0.688777975806924, 'SidebarNavigation')","(0.688967542824836, 'UserFilter')","(0.6894656704922284, 'Codebook')","(0.6895457178433093, 'CodebookDelete')","(0.6896855502670511, 'GoogleSheetConsumer')","(0.6900301634390404, 'RenameCodebook')","(0.690207668631855, 'GoogleSheetProvider')","(0.690421408195747, 'Hierarchy')","(0.6907477802125981, 'ApplicationBased')","(0.6908807418061443, 'AnnotationServer')","(0.6913926559464589, 'CodebookUpdate')","(0.6919053655841956, 'MoodleProvider')","(1, 'PreviousAssignments')"
Codebook,"(0.0958908810249508, 'BuiltIn')","(0.19751220064176678, 'ImportCodebook')","(0.21139897171418642, 'ApplicationBased')","(0.22333367770299917, 'Export')","(0.2266119162688608, 'Date')","(0.2327960354211211, 'Number')","(0.23637979544100818, 'CodebookUpdate')","(0.2408380285572413, 'Hierarchy')","(0.27078669007414435, 'Multivalued')","(0.3076793798098403, 'Classifying')","(0.34483107892199283, 'SidebarNavigation')","(0.3729249798480131, 'Selector')","(0.37542037294285857, 'ImportAnnotations')","(0.3809176829504919, 'Autocomplete')","(0.41683345802347826, 'Manual')","(0.44798642143678435, 'MoodleReport')","(0.464938623216872, 'BrowserStorage')","(0.4871969915259686, 'PDF')","(0.49083242452852, 'GoogleSheetProvider')","(0.49626738264478315, 'ExportCodebook')","(0.5163099576698565, 'MoodleResource')","(0.5324501900088374, 'DeleteAll')","(0.5509467788085034, 'Replying')","(0.5838352720736717, 'CodebookDelete')","(0.6006573540746245, 'ACM')","(0.6006573540746245, 'Alphabetical')","(0.6006573540746245, 'AnnotatedPDF')","(0.6587463041471733, 'URL')","(0.6670825885963777, 'MoodleResourceBased')","(0.6716727539542118, 'WebAnnotationClient')","(0.6789511854785848, 'HTML')","(0.6829019079819194, 'Canvas')","(0.6834056419652212, 'TXT')","(0.6835947264117817, 'LastAnnotation')","(0.6845033874461507, 'SentimentAnalysis')","(0.6846290745780275, 'Assessing')","(0.684893680273023, 'AnnotationList')","(0.6856686053295161, 'TextSummary')","(0.6858527967180715, 'MoodleComment')","(0.6858652211138441, 'Categorize')","(0.6858869096130739, 'URN')","(0.6864834285416208, 'JSON')","(0.6870170594433211, 'Remote')","(0.687071651727279, 'Dropbox')","(0.6876507179966025, 'Commenting')","(0.6883343662039434, 'MoodleConsumer')","(0.6883950839281539, 'Neo4J')","(0.6884702356614412, 'DOI')","(0.6887138400432915, 'ScienceDirect')","(0.688750031295419, 'SuggestedLiterature')","(0.6888540887278365, 'Springer')","(0.6890740943792923, 'Update')","(0.6890896666334615, 'Delete')","(0.6891050641573747, 'Create')","(0.6894656704922284, 'PreviousAssignments')","(0.6903068005055935, 'Hosting')","(0.6904180520370249, 'UserFilter')","(0.6908480339818706, 'GoogleSheetConsumer')","(0.6910590325809771, 'RenameCodebook')","(0.6912529823850727, 'Hypothesis')","(0.691597830991044, 'AnnotationServer')","(0.6922991598785617, 'MoodleProvider')","(1, 'Codebook')"
PDF,"(0.11911488247144758, 'Neo4J')","(0.14046549466678654, 'TXT')","(0.18962877314418783, 'URN')","(0.19085679900446872, 'DOI')","(0.23297643154271505, 'HTML')","(0.2653410639336553, 'Hypothesis')","(0.2829039458554684, 'Dropbox')","(0.28978783754762993, 'AnnotationList')","(0.29910236166522963, 'LastAnnotation')","(0.3341966173958528, 'SentimentAnalysis')","(0.3441303332019048, 'Remote')","(0.3584098710209941, 'PreviousAssignments')","(0.3615994657945035, 'Categorize')","(0.37022002316384706, 'TextSummary')","(0.3727692530024725, 'Canvas')","(0.381281528700542, 'Springer')","(0.39032578665534534, 'Hosting')","(0.4209464181678515, 'BrowserStorage')","(0.4221340371573946, 'Manual')","(0.4239141419265237, 'Replying')","(0.431329854914455, 'Selector')","(0.433938652607458, 'ScienceDirect')","(0.4377769405299564, 'ApplicationBased')","(0.45013841143986305, 'BuiltIn')","(0.45177179962917635, 'DeleteAll')","(0.4610713108994981, 'Assessing')","(0.4664277213767805, 'ACM')","(0.4664277213767805, 'Alphabetical')","(0.4664277213767805, 'AnnotatedPDF')","(0.4673889436801506, 'Autocomplete')","(0.48022648147524183, 'SuggestedLiterature')","(0.48065039340061705, 'Commenting')","(0.4871969915259686, 'Codebook')","(0.5167573369694097, 'ImportCodebook')","(0.539208992143467, 'Classifying')","(0.5563717027348258, 'SidebarNavigation')","(0.5678408232259601, 'GoogleSheetProvider')","(0.5678861028838227, 'MoodleResource')","(0.5826963599162751, 'URL')","(0.6018355542955208, 'MoodleResourceBased')","(0.6043960642637685, 'MoodleReport')","(0.6082941896191663, 'CodebookDelete')","(0.6142234073686671, 'WebAnnotationClient')","(0.6162766208611621, 'Number')","(0.6184450928474552, 'JSON')","(0.6211153363150113, 'Multivalued')","(0.6311667911136112, 'Date')","(0.6401966087116352, 'Hierarchy')","(0.6417953519820307, 'Export')","(0.6636803959974108, 'MoodleComment')","(0.6737005182935738, 'ImportAnnotations')","(0.6740904656739372, 'MoodleConsumer')","(0.6771853601232998, 'Update')","(0.6772496911904585, 'Delete')","(0.6773132560060233, 'Create')","(0.6802520547162113, 'ExportCodebook')","(0.6824835633995936, 'UserFilter')","(0.6840138844182275, 'GoogleSheetConsumer')","(0.6847235850857274, 'RenameCodebook')","(0.6853911070246539, 'CodebookUpdate')","(0.686392135277299, 'AnnotationServer')","(0.6882070740101485, 'MoodleProvider')","(1, 'PDF')"
Number,"(0.0022876355825772136, 'Date')","(0.006547771533838305, 'Export')","(0.0606458868695257, 'Hierarchy')","(0.0638005058715957, 'CodebookUpdate')","(0.10138023497012319, 'Multivalued')","(0.1608797782922487, 'Classifying')","(0.21828971162494018, 'SidebarNavigation')","(0.2327960354211211, 'Codebook')","(0.25539156221765225, 'Autocomplete')","(0.25936725852921055, 'ImportAnnotations')","(0.35985809458286333, 'MoodleReport')","(0.38358864163299544, 'ImportCodebook')","(0.42366004077332575, 'Selector')","(0.4344829116718503, 'ExportCodebook')","(0.4529269368548042, 'ACM')","(0.4529269368548042, 'Alphabetical')","(0.4529269368548042, 'AnnotatedPDF')","(0.46639548795581187, 'BuiltIn')","(0.4972235280154713, 'Replying')","(0.5547583226104016, 'URL')","(0.5732599997951422, 'MoodleResourceBased')","(0.5876913267236807, 'WebAnnotationClient')","(0.6162766208611621, 'PDF')","(0.6200568736743651, 'HTML')","(0.6308463580164483, 'TXT')","(0.6319408656815292, 'LastAnnotation')","(0.6335933565237621, 'Canvas')","(0.6384668778978354, 'AnnotationList')","(0.6410382773705183, 'SentimentAnalysis')","(0.6442363580250342, 'Categorize')","(0.6453638360216076, 'GoogleSheetProvider')","(0.6466444970257484, 'Assessing')","(0.6473976124160529, 'JSON')","(0.6479200393986002, 'URN')","(0.6491188197739748, 'Dropbox')","(0.6516040636073672, 'Neo4J')","(0.6520447323906358, 'TextSummary')","(0.653015163045806, 'MoodleComment')","(0.6535249422547136, 'Remote')","(0.6562023935545994, 'DOI')","(0.6563742969016264, 'PreviousAssignments')","(0.657464599182448, 'ScienceDirect')","(0.6575405382746828, 'Commenting')","(0.6578382037487234, 'DeleteAll')","(0.6603280101161161, 'BrowserStorage')","(0.663763757942665, 'SuggestedLiterature')","(0.6654224306912202, 'MoodleResource')","(0.6662350411582025, 'MoodleConsumer')","(0.6689452616087357, 'Springer')","(0.6693838644070251, 'CodebookDelete')","(0.6695023973557156, 'Manual')","(0.6700717001532621, 'Update')","(0.6701508533924685, 'Delete')","(0.6702290384462739, 'Create')","(0.6717658558724582, 'Hosting')","(0.6764942237710816, 'UserFilter')","(0.6783071059358357, 'GoogleSheetConsumer')","(0.6791401130062094, 'RenameCodebook')","(0.6798698541418295, 'Hypothesis')","(0.6807859332569284, 'ApplicationBased')","(0.6810764513937764, 'AnnotationServer')","(0.6831387424538677, 'MoodleProvider')","(1, 'Number')"
