QueryProject,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
AnnotatedPDF,"(0.17159944110591546, 'TXT')","(0.17411783087652372, 'TextSummary')","(0.19674298215236474, 'MoodleReport')","(0.2118184811293966, 'PreviousAssignments')","(0.2288930208311927, 'JSON')","(0.2299640322482143, 'PDF')","(0.2460006404032481, 'MoodleConsumer')","(0.266075130628159, 'AnnotationList')","(0.2665860359081861, 'Canvas')","(0.2665860359081861, 'LastAnnotation')","(0.27265341933186527, 'URN')","(0.2728620424571414, 'ACM')","(0.2729201351085261, 'Springer')","(0.27375446892319333, 'Categorize')","(0.2840732501111818, 'Hosting')","(0.3068066345406355, 'SuggestedLiterature')","(0.3229479614295999, 'DeleteAll')","(0.33744108420635444, 'ScienceDirect')","(0.3500916976642785, 'Dropbox')","(0.3534147377229713, 'MoodleResourceBased')","(0.35503193337372974, 'DOI')","(0.35931362409640766, 'Neo4J')","(0.36329281933217494, 'Autocomplete')","(0.364510847579806, 'MoodleComment')","(0.37002710052735, 'Replying')","(0.3727103273530394, 'MoodleProvider')","(0.3771836269743559, 'Selector')","(0.38846448394254635, 'ImportAnnotations')","(0.3969088862698711, 'SidebarNavigation')","(0.42222129558061067, 'Assessing')","(0.4235758418203782, 'MoodleResource')","(0.4247399472807235, 'SentimentAnalysis')","(0.4286569434821412, 'Commenting')","(0.4496924467912352, 'Delete')","(0.4496924467912352, 'Update')","(0.4497348008392753, 'Create')","(0.4529538248766767, 'UserFilter')","(0.5017136712065293, 'Remote')","(0.5045944112758082, 'Multivalued')","(0.5166438926617453, 'Classifying')","(0.5275582701667637, 'URL')","(0.5589921883850174, 'Hierarchy')","(0.5894045671746582, 'Manual')","(0.5959071906444, 'ImportCodebook')","(0.6027188707322468, 'CodebookUpdate')","(0.6111277891665281, 'WebAnnotationClient')","(0.6146338170483364, 'BuiltIn')","(0.6247685172334069, 'Alphabetical')","(0.6247685172334069, 'Number')","(0.6294968748883082, 'CodebookDelete')","(0.6373688309038843, 'ExportCodebook')","(0.648586645684316, 'Date')","(0.6516466524198397, 'HTML')","(0.661232396404628, 'Export')","(0.6781444869669936, 'ApplicationBased')","(0.6861053084063413, 'Codebook')","(0.6881106883823531, 'BrowserStorage')","(0.6884808502419748, 'GoogleSheetConsumer')","(0.6887441072672842, 'RenameCodebook')","(0.6889444940977361, 'Hypothesis')","(0.6896135209437386, 'GoogleSheetProvider')","(0.6896409259387963, 'AnnotationServer')","(1, 'AnnotatedPDF')"
SentimentAnalysis,"(0.0005389398175269642, 'Assessing')","(0.0011185888870671639, 'Commenting')","(0.06352623822441658, 'SuggestedLiterature')","(0.08069673627088148, 'Categorize')","(0.18557778282788917, 'Selector')","(0.1994002524562143, 'PDF')","(0.24445915530152948, 'Replying')","(0.37603498078449715, 'TXT')","(0.3795468100004626, 'Classifying')","(0.3980781695977943, 'Autocomplete')","(0.398119681578512, 'TextSummary')","(0.414581574738508, 'SidebarNavigation')","(0.4247399472807235, 'AnnotatedPDF')","(0.5663595826841645, 'MoodleReport')","(0.5787744203276124, 'URL')","(0.5915004910350189, 'Multivalued')","(0.6118049929210403, 'Hierarchy')","(0.6218351008218586, 'WebAnnotationClient')","(0.6299387271701562, 'MoodleResourceBased')","(0.6299387271701564, 'Alphabetical')","(0.6299387271701564, 'Number')","(0.6459104356233241, 'Date')","(0.6482267433810017, 'HTML')","(0.6560952192464461, 'Export')","(0.6623178478852436, 'AnnotationList')","(0.6641797082638571, 'Canvas')","(0.6641797082638571, 'LastAnnotation')","(0.6679395481081627, 'URN')","(0.6682702539413083, 'MoodleComment')","(0.670491106426277, 'Remote')","(0.6714011682591473, 'JSON')","(0.671482248084218, 'Dropbox')","(0.6741633450118292, 'MoodleConsumer')","(0.6748022974616681, 'PreviousAssignments')","(0.6757958828482803, 'DOI')","(0.6763114699455941, 'ScienceDirect')","(0.6764784753834205, 'Neo4J')","(0.6783889683580393, 'BuiltIn')","(0.678493837615842, 'ImportAnnotations')","(0.6792055113873552, 'DeleteAll')","(0.6793624221738868, 'Update')","(0.679362422173887, 'Delete')","(0.6793875809773509, 'MoodleResource')","(0.6794016459823726, 'ApplicationBased')","(0.6794309520278867, 'Create')","(0.6799765682427068, 'Codebook')","(0.6800330596115018, 'ImportCodebook')","(0.6801252404101628, 'ACM')","(0.6802408812178435, 'Springer')","(0.6812695511702547, 'MoodleProvider')","(0.6832034134512389, 'ExportCodebook')","(0.6835360392270887, 'Hosting')","(0.6844621923823668, 'UserFilter')","(0.6852718929068973, 'CodebookDelete')","(0.6854673200034537, 'Manual')","(0.6857562545749876, 'BrowserStorage')","(0.6858539918774569, 'CodebookUpdate')","(0.6862190931396843, 'GoogleSheetConsumer')","(0.686546900961141, 'RenameCodebook')","(0.6867654032942898, 'GoogleSheetProvider')","(0.6867955765650127, 'Hypothesis')","(0.6876532581772663, 'AnnotationServer')","(1, 'SentimentAnalysis')"
Create,"(1.053036016689852e-07, 'Update')","(1.0530360178004456e-07, 'Delete')","(0.0005781110451542866, 'UserFilter')","(0.0878024400344985, 'DeleteAll')","(0.13225251885239644, 'JSON')","(0.22808160552301238, 'ImportAnnotations')","(0.23561084836781176, 'Remote')","(0.3874372563939492, 'SidebarNavigation')","(0.4058733717039215, 'Replying')","(0.4497348008392753, 'AnnotatedPDF')","(0.47650589830937085, 'Selector')","(0.4924333305874541, 'Neo4J')","(0.5025827803902575, 'Autocomplete')","(0.5034130182537803, 'MoodleReport')","(0.5110357689280876, 'ImportCodebook')","(0.5225623330237088, 'CodebookUpdate')","(0.5271821780610924, 'Multivalued')","(0.5560839919012882, 'BuiltIn')","(0.5859870720039658, 'CodebookDelete')","(0.5924031285546766, 'Hierarchy')","(0.5977867616891936, 'MoodleConsumer')","(0.6140645023811953, 'ExportCodebook')","(0.6178125323145847, 'PreviousAssignments')","(0.6178177872946882, 'URL')","(0.6515310573590134, 'WebAnnotationClient')","(0.6570888784879734, 'Alphabetical')","(0.6570888784879734, 'MoodleResourceBased')","(0.6570888784879734, 'Number')","(0.6671306984283014, 'Date')","(0.6684815282531755, 'HTML')","(0.6726099678350774, 'PDF')","(0.6728811694873853, 'Export')","(0.6761828898201838, 'AnnotationList')","(0.677148203041956, 'Assessing')","(0.6771482030419886, 'Canvas')","(0.6771482030419886, 'LastAnnotation')","(0.6772004607697323, 'TXT')","(0.6792474815857836, 'MoodleComment')","(0.6792527476659154, 'URN')","(0.6794309520278867, 'SentimentAnalysis')","(0.679466816981775, 'Categorize')","(0.6798627925745679, 'TextSummary')","(0.681356390597908, 'Dropbox')","(0.6829371322767541, 'Commenting')","(0.6837620347239822, 'DOI')","(0.6840173782467158, 'ScienceDirect')","(0.6840840151163188, 'SuggestedLiterature')","(0.6854465957810227, 'ACM')","(0.6855106290677897, 'Springer')","(0.6861121624194342, 'MoodleResource')","(0.6864229970977008, 'Classifying')","(0.6867715413203646, 'Codebook')","(0.6869152818614104, 'ApplicationBased')","(0.6877566217663191, 'Hosting')","(0.6882470279322126, 'MoodleProvider')","(0.6887570608217441, 'BrowserStorage')","(0.6890525734826036, 'GoogleSheetConsumer')","(0.6892647975954908, 'RenameCodebook')","(0.6894275074973967, 'Hypothesis')","(0.6894908729113653, 'Manual')","(0.689903643576364, 'GoogleSheetProvider')","(0.6900010932164266, 'AnnotationServer')","(1, 'Create')"
GoogleSheetConsumer,"(0.024222718079256033, 'GoogleSheetProvider')","(0.254709499917904, 'MoodleProvider')","(0.27682265419272406, 'MoodleConsumer')","(0.2853865706159442, 'Dropbox')","(0.38893014096327017, 'ScienceDirect')","(0.4097072873964191, 'MoodleResource')","(0.449517877076012, 'DOI')","(0.4912233258242804, 'PreviousAssignments')","(0.5577331512389876, 'ApplicationBased')","(0.5716702679500638, 'MoodleReport')","(0.5740745078669152, 'Replying')","(0.5758725012127507, 'ImportCodebook')","(0.6039387092571769, 'BuiltIn')","(0.6354583425970934, 'URL')","(0.6658307350169518, 'WebAnnotationClient')","(0.6704607322955627, 'Alphabetical')","(0.6704607322955627, 'Number')","(0.6704607322955629, 'MoodleResourceBased')","(0.6782828442799342, 'Date')","(0.679261111123385, 'HTML')","(0.682283084844784, 'Export')","(0.6824445648726147, 'PDF')","(0.6843587102532923, 'AnnotationList')","(0.6849308308175204, 'Assessing')","(0.6849308308186643, 'Canvas')","(0.6849308308186643, 'LastAnnotation')","(0.6851179748003307, 'TXT')","(0.6861188946981793, 'MoodleComment')","(0.6862190931396843, 'SentimentAnalysis')","(0.686219171711085, 'URN')","(0.6864863180283243, 'Categorize')","(0.6865931616589925, 'TextSummary')","(0.6872697353611412, 'JSON')","(0.6872820258581103, 'Remote')","(0.6880301880160881, 'Commenting')","(0.6883252444552298, 'Autocomplete')","(0.6884808502419748, 'AnnotatedPDF')","(0.6887974185602215, 'SuggestedLiterature')","(0.6888450767904292, 'Neo4J')","(0.6888831192994527, 'Selector')","(0.689034871245052, 'Delete')","(0.689034871245052, 'Update')","(0.6890525734826036, 'Create')","(0.6892326271784591, 'ACM')","(0.6892627608051001, 'Springer')","(0.68937887935419, 'ImportAnnotations')","(0.689540685157968, 'DeleteAll')","(0.6898923101313438, 'Classifying')","(0.6900658791804042, 'SidebarNavigation')","(0.6903108655384881, 'Codebook')","(0.6903839144413687, 'Multivalued')","(0.690418178686253, 'UserFilter')","(0.6904321561221916, 'Hosting')","(0.6908101449280004, 'ExportCodebook')","(0.690811564850916, 'BrowserStorage')","(0.6909873717247786, 'CodebookDelete')","(0.6910680577567998, 'RenameCodebook')","(0.6911519325531037, 'Hypothesis')","(0.6913559899015779, 'Hierarchy')","(0.6914557134629624, 'AnnotationServer')","(0.6914832529169843, 'Manual')","(0.6917615631812, 'CodebookUpdate')","(1, 'GoogleSheetConsumer')"
CodebookUpdate,"(0.0399421303383678, 'Hierarchy')","(0.07187138479910349, 'Multivalued')","(0.08868874369681823, 'Export')","(0.10087042277417388, 'Date')","(0.1340354013595573, 'Alphabetical')","(0.1340354013595573, 'Number')","(0.13469806746108795, 'SidebarNavigation')","(0.13976271681188696, 'Codebook')","(0.1596762018564008, 'Classifying')","(0.16015832493863896, 'ImportAnnotations')","(0.1842224960700991, 'Autocomplete')","(0.22454652887243193, 'ImportCodebook')","(0.27905679853241905, 'ExportCodebook')","(0.292667319252926, 'BuiltIn')","(0.29721060134708555, 'Selector')","(0.34974465980671404, 'MoodleReport')","(0.3934749665212368, 'Replying')","(0.46551000404380455, 'DeleteAll')","(0.4748589407656212, 'CodebookDelete')","(0.5211346605534914, 'RenameCodebook')","(0.5225512201241227, 'Delete')","(0.5225512201241227, 'Update')","(0.5225623330237088, 'Create')","(0.5233530791844114, 'UserFilter')","(0.527572484113756, 'Manual')","(0.54087664133103, 'JSON')","(0.5432980754615908, 'ApplicationBased')","(0.5580170847095736, 'Remote')","(0.5897153970110818, 'URL')","(0.6027188707322468, 'AnnotatedPDF')","(0.6066448812239283, 'PreviousAssignments')","(0.6137315960594614, 'Neo4J')","(0.6246048807078556, 'MoodleProvider')","(0.6359352952093054, 'MoodleResource')","(0.6469767765060733, 'WebAnnotationClient')","(0.6475478883828678, 'MoodleConsumer')","(0.656014661451323, 'MoodleResourceBased')","(0.6731856566937, 'HTML')","(0.6795991086093532, 'PDF')","(0.6826908055153238, 'AnnotationList')","(0.6836915703644233, 'Assessing')","(0.6836915703644254, 'Canvas')","(0.6836915703644254, 'LastAnnotation')","(0.6842148656331846, 'TXT')","(0.6856911708178639, 'MoodleComment')","(0.6858539918774569, 'SentimentAnalysis')","(0.6859884872665789, 'URN')","(0.686623824159214, 'Categorize')","(0.6866461399890812, 'TextSummary')","(0.6880855762138631, 'Dropbox')","(0.688585258480253, 'Commenting')","(0.6897645226978064, 'DOI')","(0.6898766096215919, 'SuggestedLiterature')","(0.6898909553628636, 'ScienceDirect')","(0.6901062969880594, 'ACM')","(0.6901407084536628, 'Springer')","(0.6914256057406101, 'Hosting')","(0.6916440150630984, 'BrowserStorage')","(0.6917615631812, 'GoogleSheetConsumer')","(0.6919076301048169, 'Hypothesis')","(0.6921262292340766, 'AnnotationServer')","(0.6922795198795787, 'GoogleSheetProvider')","(1, 'CodebookUpdate')"
Export,"(0.004006573078633528, 'Date')","(0.030293927060772767, 'Alphabetical')","(0.030293927060772767, 'Number')","(0.05092144575125311, 'Hierarchy')","(0.07909673292010097, 'Multivalued')","(0.08868874369681823, 'CodebookUpdate')","(0.1047229633564942, 'Classifying')","(0.18800439348457632, 'SidebarNavigation')","(0.19978028475242926, 'Autocomplete')","(0.20875338700773374, 'Codebook')","(0.24827261359368685, 'ImportAnnotations')","(0.3823202165212868, 'MoodleReport')","(0.3935183677191544, 'Selector')","(0.41083923741328066, 'ImportCodebook')","(0.45340063601095815, 'ExportCodebook')","(0.4541422615515172, 'Replying')","(0.4596302975588805, 'BuiltIn')","(0.5160576291043673, 'URL')","(0.5776928389597311, 'WebAnnotationClient')","(0.5906564431146226, 'MoodleResourceBased')","(0.6018501961154558, 'MoodleProvider')","(0.6213695917581044, 'HTML')","(0.6307054419390581, 'PDF')","(0.645574826049716, 'AnnotationList')","(0.6470766692648585, 'TXT')","(0.648716014030285, 'Assessing')","(0.6487160140304457, 'Canvas')","(0.6487160140304457, 'LastAnnotation')","(0.653057714842021, 'Categorize')","(0.6543918676011011, 'URN')","(0.6555077526074748, 'MoodleComment')","(0.6555984222399109, 'TextSummary')","(0.6560952192464461, 'SentimentAnalysis')","(0.6570596797234334, 'Remote')","(0.6590076782552459, 'Dropbox')","(0.6594436157565886, 'JSON')","(0.6604822672789621, 'PreviousAssignments')","(0.661232396404628, 'AnnotatedPDF')","(0.6617430024297106, 'MoodleConsumer')","(0.6650488822971419, 'DOI')","(0.6659177340127875, 'ScienceDirect')","(0.6660848883932854, 'Neo4J')","(0.6665885860634624, 'SuggestedLiterature')","(0.6669110553474785, 'Commenting')","(0.6671788049037077, 'ApplicationBased')","(0.6691745698445419, 'MoodleResource')","(0.6701588937743692, 'DeleteAll')","(0.6727811233038226, 'Delete')","(0.6727811233038226, 'Update')","(0.6728811694873853, 'Create')","(0.6738893906468995, 'ACM')","(0.6740563617747484, 'Springer')","(0.6775827824785792, 'Hosting')","(0.6788108449711387, 'Manual')","(0.6798673037724877, 'CodebookDelete')","(0.6799526203829447, 'UserFilter')","(0.6816709831492637, 'GoogleSheetProvider')","(0.6816768060874054, 'BrowserStorage')","(0.682283084844784, 'GoogleSheetConsumer')","(0.682709026752269, 'RenameCodebook')","(0.6830301862513815, 'Hypothesis')","(0.6841243525280987, 'AnnotationServer')","(1, 'Export')"
BrowserStorage,"(0.4173951251164101, 'ApplicationBased')","(0.4828589348361575, 'BuiltIn')","(0.5145184087447747, 'Codebook')","(0.6344218142789497, 'URL')","(0.664967004210914, 'WebAnnotationClient')","(0.6696452315812835, 'Alphabetical')","(0.6696452315812835, 'Number')","(0.6696452315812836, 'MoodleResourceBased')","(0.6775835564634108, 'Date')","(0.6785814920581159, 'HTML')","(0.6816768060874054, 'Export')","(0.68181621749974, 'PDF')","(0.6838188118538895, 'AnnotationList')","(0.6844125213545675, 'Assessing')","(0.684412521354578, 'Canvas')","(0.684412521354578, 'LastAnnotation')","(0.6845933641812654, 'TXT')","(0.6856513564181803, 'MoodleComment')","(0.6857472427652161, 'URN')","(0.6857562545749876, 'SentimentAnalysis')","(0.686013256779757, 'Categorize')","(0.6861353496329176, 'TextSummary')","(0.6868472986172078, 'JSON')","(0.6868486242270797, 'Remote')","(0.6870379199967463, 'Dropbox')","(0.6876660000557837, 'Commenting')","(0.6879358204857657, 'Autocomplete')","(0.6880999415646536, 'MoodleConsumer')","(0.6881106883823531, 'AnnotatedPDF')","(0.6883286043864781, 'DOI')","(0.6884507267829856, 'ScienceDirect')","(0.688463446943433, 'SuggestedLiterature')","(0.6885120677877292, 'Neo4J')","(0.6885341962038831, 'Selector')","(0.68871504300164, 'Replying')","(0.6887380879776503, 'Update')","(0.6887380879776506, 'Delete')","(0.6887570608217441, 'Create')","(0.6888809383284006, 'PreviousAssignments')","(0.6889474028889253, 'MoodleReport')","(0.6889501903907953, 'ACM')","(0.6889825388045563, 'Springer')","(0.6890853646606949, 'ImportAnnotations')","(0.689260498152119, 'DeleteAll')","(0.689627905321993, 'MoodleResource')","(0.689641801394623, 'Classifying')","(0.6898179820555885, 'SidebarNavigation')","(0.6901215060342073, 'ImportCodebook')","(0.6901535889629334, 'Multivalued')","(0.6902271531799373, 'UserFilter')","(0.6902330277250388, 'Hosting')","(0.6906249962106337, 'ExportCodebook')","(0.690811564850916, 'GoogleSheetConsumer')","(0.6908313147209708, 'CodebookDelete')","(0.6909280112219982, 'RenameCodebook')","(0.6910182852230171, 'Hypothesis')","(0.6911398289848165, 'MoodleProvider')","(0.6911970651715547, 'Hierarchy')","(0.6913445808086847, 'AnnotationServer')","(0.6913510397213243, 'Manual')","(0.6914442644644654, 'GoogleSheetProvider')","(0.6916440150630984, 'CodebookUpdate')","(1, 'BrowserStorage')"
Dropbox,"(0.04926093496002032, 'ScienceDirect')","(0.10915305808099288, 'DOI')","(0.12694863441205528, 'PreviousAssignments')","(0.1507968037371794, 'URN')","(0.15751719372727813, 'AnnotationList')","(0.1575880372575224, 'Canvas')","(0.1575880372575224, 'LastAnnotation')","(0.16252394005086312, 'ACM')","(0.16258465586845916, 'Springer')","(0.17716729479256327, 'Hosting')","(0.2113309353535615, 'TextSummary')","(0.2132346955919392, 'MoodleConsumer')","(0.21706746393033433, 'TXT')","(0.24378471435370738, 'MoodleProvider')","(0.2853865706159442, 'GoogleSheetConsumer')","(0.29725798707635936, 'GoogleSheetProvider')","(0.3442629882069956, 'PDF')","(0.3500916976642785, 'AnnotatedPDF')","(0.37738147506550584, 'JSON')","(0.4087700244065453, 'Neo4J')","(0.45223995055697325, 'Categorize')","(0.48317775684644426, 'MoodleReport')","(0.49172448226919535, 'MoodleResource')","(0.5000749967837386, 'SuggestedLiterature')","(0.5111069439632858, 'DeleteAll')","(0.5486630427712855, 'ImportAnnotations')","(0.5547730935082525, 'URL')","(0.5687899703745753, 'Replying')","(0.570988688660859, 'ApplicationBased')","(0.574543859630257, 'Manual')","(0.5976052105292095, 'ImportCodebook')","(0.6049358862456404, 'BuiltIn')","(0.6109288047115973, 'HTML')","(0.6173231969992374, 'WebAnnotationClient')","(0.6280744698898416, 'Alphabetical')","(0.6280744698898416, 'Number')","(0.6280744698898417, 'MoodleResourceBased')","(0.6477431322278924, 'Date')","(0.6590076782552459, 'Export')","(0.6619349839844741, 'Selector')","(0.6672124468410812, 'Assessing')","(0.6711433694644102, 'MoodleComment')","(0.671482248084218, 'SentimentAnalysis')","(0.6719927945885494, 'Codebook')","(0.6741986860349862, 'Remote')","(0.6769988839110175, 'Autocomplete')","(0.6777675853107903, 'Commenting')","(0.6812949639898037, 'Update')","(0.6812949639898038, 'Delete')","(0.681356390597908, 'Create')","(0.6832696088325889, 'SidebarNavigation')","(0.6833082825126611, 'Classifying')","(0.6838461866769252, 'Multivalued')","(0.6857194809080942, 'ExportCodebook')","(0.6858690242836054, 'UserFilter')","(0.6864606817653005, 'Hierarchy')","(0.6870034214759382, 'CodebookDelete')","(0.6870379199967463, 'BrowserStorage')","(0.687755645918298, 'RenameCodebook')","(0.6879820648248147, 'Hypothesis')","(0.6880855762138631, 'CodebookUpdate')","(0.6887658987151879, 'AnnotationServer')","(1, 'Dropbox')"
BuiltIn,"(0.05976453277826999, 'ImportCodebook')","(0.09312376212754221, 'ApplicationBased')","(0.09767487504174938, 'ExportCodebook')","(0.10854565533846705, 'Codebook')","(0.15765394665322774, 'CodebookDelete')","(0.18579543791014239, 'Manual')","(0.18790187258747365, 'RenameCodebook')","(0.292667319252926, 'CodebookUpdate')","(0.3829546036250885, 'Selector')","(0.40816721345401924, 'Hierarchy')","(0.4091140479104435, 'Multivalued')","(0.42282544267944483, 'ImportAnnotations')","(0.4266868253470171, 'DeleteAll')","(0.43157456537384814, 'SidebarNavigation')","(0.43762099798722676, 'Alphabetical')","(0.43762099798722676, 'Number')","(0.4512862930974345, 'Date')","(0.4513505188921575, 'Replying')","(0.45630056944800335, 'Autocomplete')","(0.4596302975588805, 'Export')","(0.47141036918045476, 'MoodleReport')","(0.4828589348361575, 'BrowserStorage')","(0.4950563356444347, 'Classifying')","(0.5092825580097067, 'URL')","(0.5162234888213686, 'PreviousAssignments')","(0.5310550926482012, 'MoodleResource')","(0.5365716092798417, 'Remote')","(0.556048970222809, 'Delete')","(0.5560489702228093, 'Update')","(0.5560839919012882, 'Create')","(0.5585059122085563, 'UserFilter')","(0.5591475640352015, 'MoodleProvider')","(0.5665209996536498, 'JSON')","(0.5703497865890537, 'GoogleSheetProvider')","(0.5822435493843947, 'MoodleConsumer')","(0.5869650809722428, 'ScienceDirect')","(0.6039387092571769, 'GoogleSheetConsumer')","(0.6049358862456404, 'Dropbox')","(0.6051853888156172, 'AnnotationServer')","(0.606144818928853, 'WebAnnotationClient')","(0.6129395664198917, 'HTML')","(0.6146338170483364, 'AnnotatedPDF')","(0.6222889905593872, 'MoodleResourceBased')","(0.6233975478741194, 'Neo4J')","(0.6349911231261598, 'DOI')","(0.6408207704321884, 'PDF')","(0.6576923028555284, 'Hosting')","(0.6616995763494355, 'Categorize')","(0.6642150073339638, 'URN')","(0.6668378833984561, 'SuggestedLiterature')","(0.6721450761293839, 'AnnotationList')","(0.6741086029943351, 'Assessing')","(0.6741086029949677, 'Canvas')","(0.6741086029949677, 'LastAnnotation')","(0.6751189761943662, 'TXT')","(0.6780647043992623, 'MoodleComment')","(0.6783889683580393, 'SentimentAnalysis')","(0.6799507567829808, 'TextSummary')","(0.6838867602037183, 'Commenting')","(0.6870088722601085, 'ACM')","(0.6870801445509345, 'Springer')","(0.6907759951361094, 'Hypothesis')","(1, 'BuiltIn')"
WebAnnotationClient,"(0.12364791487573071, 'Hypothesis')","(0.20870221112240417, 'Neo4J')","(0.2628006607282187, 'Remote')","(0.2804427379298859, 'URL')","(0.37637012592513425, 'DOI')","(0.4428781125748703, 'MoodleProvider')","(0.4680533126911577, 'Alphabetical')","(0.4680533126911577, 'Number')","(0.46805331269115835, 'MoodleResourceBased')","(0.4704366621438095, 'PreviousAssignments')","(0.48346667440121693, 'Autocomplete')","(0.4884332674040721, 'MoodleResource')","(0.5254082395656966, 'Replying')","(0.5363778627849588, 'Date')","(0.546057213442912, 'HTML')","(0.558114019357659, 'PDF')","(0.5615217864633986, 'ApplicationBased')","(0.5776928389597311, 'Export')","(0.5978484430987947, 'TXT')","(0.600763461249854, 'AnnotationList')","(0.6029511752146581, 'MoodleReport')","(0.6058850076800582, 'Categorize')","(0.606144818928853, 'BuiltIn')","(0.6072430377771283, 'Assessing')","(0.6072430377774813, 'Canvas')","(0.6072430377774813, 'LastAnnotation')","(0.6096809915069311, 'Selector')","(0.6111277891665281, 'AnnotatedPDF')","(0.6139986088656697, 'MoodleConsumer')","(0.614456814246309, 'TextSummary')","(0.6154035491832084, 'URN')","(0.6173231969992374, 'Dropbox')","(0.6207065540705752, 'MoodleComment')","(0.6209025002777677, 'JSON')","(0.6218351008218586, 'SentimentAnalysis')","(0.6219843040347297, 'ImportCodebook')","(0.6227471805633802, 'Codebook')","(0.6264686375147351, 'ScienceDirect')","(0.627910891470723, 'Multivalued')","(0.6297777766992938, 'SuggestedLiterature')","(0.629883031159615, 'SidebarNavigation')","(0.6309107246809352, 'ImportAnnotations')","(0.6340171891690304, 'DeleteAll')","(0.6385058153565115, 'Hierarchy')","(0.640764650308765, 'Classifying')","(0.6415481349245651, 'Commenting')","(0.642971752098356, 'ExportCodebook')","(0.6469767765060733, 'CodebookUpdate')","(0.6491721966348007, 'Manual')","(0.6513692634628254, 'Delete')","(0.6513692634628254, 'Update')","(0.6515310573590134, 'Create')","(0.6531508131465741, 'ACM')","(0.6534171650147084, 'Springer')","(0.6534699071578266, 'Hosting')","(0.6567854225766856, 'CodebookDelete')","(0.6587062170494185, 'GoogleSheetProvider')","(0.6624629907359071, 'UserFilter')","(0.664967004210914, 'BrowserStorage')","(0.6658307350169518, 'GoogleSheetConsumer')","(0.666432061858705, 'RenameCodebook')","(0.6683956050476512, 'AnnotationServer')","(1, 'WebAnnotationClient')"
Classifying,"(0.07063680381590068, 'Hierarchy')","(0.08374008357884687, 'Multivalued')","(0.08951903821786876, 'SidebarNavigation')","(0.09362111982849752, 'Autocomplete')","(0.1047229633564942, 'Export')","(0.11556708290208159, 'Date')","(0.1465315390722997, 'Alphabetical')","(0.1465315390722997, 'Number')","(0.1596762018564008, 'CodebookUpdate')","(0.19433005629314906, 'Selector')","(0.2688823611691074, 'Codebook')","(0.27269098026719296, 'Replying')","(0.30183549822404365, 'ImportAnnotations')","(0.3253908703601965, 'MoodleReport')","(0.37896659258729803, 'Assessing')","(0.3795468100004626, 'SentimentAnalysis')","(0.38082064056964193, 'Commenting')","(0.40210730326635813, 'SuggestedLiterature')","(0.406818767498948, 'Categorize')","(0.4464250277357664, 'PDF')","(0.44704139673269927, 'ImportCodebook')","(0.4776702459762492, 'ExportCodebook')","(0.4950563356444347, 'BuiltIn')","(0.5166438926617453, 'AnnotatedPDF')","(0.5180574406591504, 'TXT')","(0.5281337663313651, 'TextSummary')","(0.5867186230962328, 'URL')","(0.5988979968992983, 'MoodleProvider')","(0.6227966966833629, 'MoodleResourceBased')","(0.640764650308765, 'WebAnnotationClient')","(0.6483546604134492, 'MoodleComment')","(0.6576780240808305, 'MoodleResource')","(0.6581611346489675, 'MoodleConsumer')","(0.6666691578539609, 'HTML')","(0.667799220212157, 'PreviousAssignments')","(0.6769675510188377, 'AnnotationList')","(0.6781348485342003, 'Canvas')","(0.6781348485342003, 'LastAnnotation')","(0.6807784470836415, 'URN')","(0.6829153281348384, 'JSON')","(0.6829605981118181, 'Remote')","(0.6833082825126611, 'Dropbox')","(0.6853250171458132, 'ApplicationBased')","(0.6857173054349084, 'DOI')","(0.6859358875183501, 'ScienceDirect')","(0.6860473392167274, 'Neo4J')","(0.6863888550961832, 'Delete')","(0.6863888550961832, 'Update')","(0.6864229970977008, 'Create')","(0.6867687751418792, 'ACM')","(0.6868263683885152, 'Springer')","(0.6873613034787611, 'DeleteAll')","(0.6889588304953183, 'UserFilter')","(0.6889729223953203, 'Hosting')","(0.689641801394623, 'BrowserStorage')","(0.6898923101313438, 'GoogleSheetConsumer')","(0.6899129310726431, 'CodebookDelete')","(0.6900721838857933, 'RenameCodebook')","(0.6902101422343708, 'Hypothesis')","(0.6906485110415714, 'Manual')","(0.6906975469512913, 'AnnotationServer')","(0.6908125841384973, 'GoogleSheetProvider')","(1, 'Classifying')"
